ID,RevolvingUtilizationOfUnsecuredLines,Age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
69317,0.0,63,0,0.0,21300.0,3,0,0,0,0.0,1
40300,0.0,70,0,1.0,7590.0,8,0,2,0,0.0,0
148134,0.0,64,0,2.0,5683.0,7,0,3,0,2.0,0
146180,0.0,47,0,2.0,10480.0,15,0,2,0,0.0,0
120163,2.0,33,0,2.0,9150.0,6,0,2,0,1.0,0
12533,0.0,30,0,3.0,1334.0,5,0,2,0,0.0,0
111939,0.0,58,0,2.0,5636.0,19,0,2,0,1.0,0
148668,0.0,70,0,1.0,4001.0,8,0,1,0,0.0,0
8994,0.0,67,0,2.0,3351.0,18,0,2,0,0.0,0
801,2.0,50,0,2.0,4106.0,8,0,1,1,0.0,1
32755,2.0,34,0,1.0,5700.0,7,0,0,0,0.0,0
132275,0.0,35,1,0.0,3333.0,10,0,0,0,1.0,0
39079,2.0,33,0,2.0,6600.0,10,0,1,0,1.0,0
68152,2.0,58,1,2.0,4011.0,6,1,1,0,1.0,0
94835,0.0,54,0,2.0,13850.0,15,0,2,0,1.0,0
33838,0.0,83,0,0.0,4000.0,12,0,0,0,0.0,0
139920,2.0,61,0,2.0,3500.0,4,0,2,0,0.0,0
40946,0.0,54,0,0.0,6833.0,8,0,0,0,1.0,0
83944,1.0,74,0,2.0,2083.0,8,0,1,0,0.0,0
123654,0.0,67,0,3.0,4683.0,10,0,3,0,0.0,0
10871,0.0,50,0,3.0,6600.0,16,0,3,0,0.0,0
14043,1.0,75,0,2.0,10500.0,17,0,2,0,0.0,0
58938,0.0,56,0,2.0,7500.0,17,0,2,0,0.0,0
34883,1.0,57,0,0.0,2640.0,1,0,0,0,0.0,0
43896,3.0,23,0,1.0,2700.0,5,0,0,0,1.0,1
141635,0.0,80,0,0.0,4000.0,7,0,0,0,0.0,0
106520,0.0,54,0,2.0,8105.0,9,0,2,0,2.0,0
16662,0.0,42,0,0.0,8600.0,6,0,1,0,2.0,0
147274,2.0,40,1,1.0,10820.0,4,0,1,1,4.0,0
106181,1.0,62,0,1.0,7800.0,14,0,2,0,1.0,0
43326,2.0,36,0,0.0,1500.0,0,0,0,0,0.0,0
79717,0.0,40,1,2.0,5500.0,9,0,2,0,2.0,0
115736,2.0,59,0,2.0,4700.0,13,0,2,0,1.0,0
136547,0.0,32,0,0.0,3333.0,9,0,0,0,0.0,0
62352,0.0,50,0,0.0,3636.0,5,0,0,0,0.0,0
27933,0.0,52,0,1.0,11447.0,12,0,2,0,2.0,0
28416,0.0,45,0,3.0,1.0,4,0,2,0,2.0,0
135571,2.0,44,1,2.0,3758.0,8,1,0,1,1.0,0
140197,2.0,45,0,0.0,6500.0,4,1,0,0,2.0,0
62466,1.0,54,0,3.0,1042.0,14,0,3,0,0.0,0
124769,0.0,65,1,1.0,5000.0,10,0,1,0,1.0,0
21984,0.0,43,0,1.0,12500.0,10,0,2,0,1.0,0
115563,0.0,70,0,0.0,5416.0,6,0,0,0,1.0,0
23802,1.0,35,0,0.0,14000.0,4,0,0,0,0.0,0
55803,0.0,30,0,1.0,3970.0,8,0,0,0,0.0,0
102307,2.0,53,0,0.0,4353.0,0,1,0,0,1.0,1
144182,2.0,53,1,2.0,8475.0,9,0,2,0,0.0,0
123252,0.0,37,0,1.0,5800.0,4,0,1,0,0.0,0
74925,0.0,59,0,1.0,2900.0,3,0,0,0,0.0,0
16334,0.0,43,0,2.0,3500.0,9,0,2,0,0.0,0
74535,0.0,70,0,1.0,5737.0,7,0,1,0,0.0,0
45926,1.0,29,0,1.0,15000.0,16,0,0,0,0.0,0
90480,0.0,69,0,2.0,3093.0,6,0,2,0,0.0,0
20289,0.0,62,0,2.0,3772.0,22,0,1,0,0.0,0
142125,2.0,35,1,1.0,7400.0,5,0,0,0,0.0,0
130187,2.0,57,0,1.0,6414.0,3,0,1,0,0.0,1
7455,0.0,37,0,2.0,10000.0,5,0,1,0,1.0,0
111559,0.0,60,0,3.0,1250.0,19,0,2,0,1.0,0
101395,0.0,49,0,2.0,2916.0,10,0,1,0,3.0,0
118778,0.0,62,0,1.0,5800.0,7,0,0,0,0.0,0
52062,0.0,59,0,0.0,9967.0,3,0,1,0,0.0,0
47086,1.0,66,0,2.0,5000.0,12,0,2,0,0.0,0
95093,1.0,47,0,1.0,9184.0,6,0,0,0,3.0,0
75612,1.0,34,0,2.0,3800.0,11,0,1,0,0.0,0
129653,0.0,44,0,1.0,20000.0,10,0,2,0,4.0,0
144466,0.0,41,0,0.0,2760.0,2,0,0,0,0.0,0
116893,0.0,68,0,1.0,6350.0,14,0,1,0,0.0,0
140195,1.0,66,0,2.0,2050.0,24,0,0,0,0.0,0
18596,0.0,63,0,1.0,6000.0,11,0,2,0,0.0,0
11939,0.0,63,0,1.0,3400.0,10,0,1,0,0.0,0
141442,1.0,64,0,2.0,9649.0,11,0,1,0,1.0,0
76623,0.0,58,0,2.0,6729.0,9,0,1,0,2.0,0
83892,2.0,73,0,2.0,7600.0,9,0,2,0,2.0,1
57069,0.0,45,0,1.0,3000.0,5,0,1,0,0.0,0
124604,0.0,57,1,1.0,9833.0,20,0,2,1,2.0,0
143820,2.0,41,0,0.0,0.0,1,0,0,0,0.0,0
85670,1.0,34,0,2.0,1290.0,5,0,0,0,0.0,0
103597,0.0,71,0,2.0,6347.0,13,0,3,0,0.0,0
42336,1.0,59,0,2.0,13728.0,19,0,2,0,0.0,0
100371,1.0,39,1,2.0,15833.0,11,0,2,0,2.0,0
34702,0.0,55,0,1.0,9065.0,13,0,1,0,2.0,0
103442,0.0,45,0,0.0,8939.0,3,0,0,0,0.0,0
112735,3.0,48,1,2.0,8500.0,13,1,1,1,3.0,1
54663,2.0,37,0,0.0,7523.0,4,0,0,0,1.0,0
108900,0.0,75,1,2.0,2000.0,9,0,1,0,0.0,0
57563,0.0,83,0,0.0,3000.0,5,0,0,0,0.0,0
57962,0.0,60,1,1.0,10500.0,12,0,1,0,0.0,0
134770,0.0,39,0,2.0,2800.0,6,0,1,0,0.0,0
33618,0.0,27,0,0.0,3281.0,6,0,0,0,0.0,0
145104,0.0,71,0,2.0,3614.0,7,0,2,0,0.0,0
120504,2.0,53,0,1.0,3000.0,5,0,1,0,0.0,0
84703,0.0,76,0,0.0,3701.0,12,0,0,0,2.0,0
68069,1.0,43,0,1.0,5963.0,6,0,1,0,0.0,0
12669,2.0,54,0,0.0,1681.0,1,0,0,0,0.0,0
26552,0.0,66,0,0.0,6000.0,2,0,0,0,0.0,0
69313,0.0,49,0,0.0,1000.0,7,0,0,0,0.0,0
115979,0.0,70,0,0.0,3300.0,2,0,0,0,1.0,0
80343,0.0,86,0,1.0,4183.0,19,0,0,0,0.0,0
70795,0.0,56,0,1.0,7661.0,7,0,1,0,0.0,0
69974,0.0,47,0,0.0,7275.0,15,0,0,0,0.0,0
41162,0.0,62,0,2.0,3600.0,8,0,1,0,0.0,0
14491,1.0,49,0,2.0,6200.0,9,0,3,0,0.0,0
98543,0.0,65,0,2.0,5000.0,9,0,2,0,0.0,0
100904,0.0,65,1,1.0,8400.0,11,0,1,0,1.0,0
73966,0.0,35,0,1.0,9500.0,19,0,1,0,0.0,0
93428,1.0,74,0,3.0,2000.0,8,0,1,0,0.0,0
23193,0.0,72,0,1.0,13900.0,10,0,2,0,0.0,0
50345,0.0,62,0,1.0,4166.0,23,0,2,0,0.0,0
10736,2.0,41,0,2.0,6335.0,5,0,0,0,1.0,0
62420,1.0,57,1,2.0,7687.0,12,0,3,0,0.0,0
94630,0.0,29,0,2.0,800.0,6,0,0,0,0.0,0
30659,1.0,47,1,2.0,4333.0,8,0,1,0,2.0,0
22265,0.0,29,0,3.0,0.0,8,0,1,0,2.0,0
18336,0.0,48,0,2.0,8333.0,20,0,2,0,0.0,0
118814,0.0,73,0,1.0,7250.0,7,0,1,0,0.0,0
84239,1.0,40,0,1.0,7500.0,8,0,0,0,1.0,0
18308,1.0,43,0,0.0,7500.0,10,1,0,0,0.0,0
93632,0.0,23,0,0.0,1000.0,1,0,0,0,0.0,0
44402,0.0,65,0,0.0,7650.0,9,0,0,0,1.0,0
146162,0.0,72,0,2.0,5503.0,15,0,1,0,0.0,0
56239,0.0,41,0,2.0,9911.0,17,0,3,0,1.0,0
17897,0.0,57,0,2.0,6250.0,30,0,2,0,0.0,0
62788,0.0,52,0,1.0,7700.0,10,0,2,0,3.0,0
100232,0.0,51,0,3.0,2432.0,7,0,2,0,3.0,0
13154,1.0,58,0,2.0,3900.0,9,0,2,0,1.0,0
6410,2.0,29,1,1.0,3000.0,8,0,0,1,0.0,1
81015,0.0,38,0,1.0,5200.0,8,0,1,0,0.0,0
30146,0.0,76,0,2.0,8000.0,17,0,2,0,1.0,0
56842,0.0,37,0,2.0,5090.0,9,0,2,0,3.0,0
30541,0.0,53,0,2.0,4688.0,7,0,1,0,0.0,0
102963,2.0,36,0,2.0,3750.0,4,0,1,0,2.0,0
126470,1.0,47,0,2.0,5140.0,12,0,2,0,2.0,0
33088,0.0,48,0,3.0,2400.0,8,0,2,0,2.0,0
73933,0.0,55,0,1.0,9000.0,5,0,1,0,0.0,0
97725,0.0,42,0,1.0,8100.0,6,0,2,0,3.0,0
125229,0.0,34,0,2.0,2000.0,5,0,1,0,0.0,0
133002,1.0,42,0,1.0,10200.0,5,0,2,0,3.0,0
62254,0.0,60,0,1.0,6666.0,13,0,2,0,0.0,0
18711,0.0,32,0,2.0,1040.0,12,0,0,0,0.0,0
75142,0.0,30,0,2.0,1700.0,10,0,1,0,0.0,0
40977,0.0,41,0,2.0,6600.0,14,0,1,0,1.0,0
133144,1.0,24,0,0.0,898.0,3,0,0,0,0.0,0
81094,0.0,62,0,1.0,7400.0,12,0,1,0,0.0,0
59366,0.0,46,0,1.0,8416.0,7,0,1,0,1.0,0
6487,0.0,45,0,2.0,1000.0,5,0,0,0,1.0,0
5460,2.0,56,0,0.0,1200.0,0,1,0,0,0.0,1
40709,0.0,36,0,0.0,17222.0,13,0,0,0,0.0,0
9819,0.0,45,1,1.0,11500.0,10,0,1,0,2.0,0
94679,0.0,39,0,2.0,6933.0,10,0,1,0,3.0,0
14853,0.0,59,0,1.0,7876.0,7,0,1,0,2.0,0
130105,1.0,48,0,2.0,4867.0,15,0,0,0,3.0,0
136716,0.0,46,0,1.0,10301.0,15,0,2,0,2.0,0
138436,2.0,59,0,2.0,3466.0,9,0,2,0,0.0,0
32053,0.0,70,0,1.0,10000.0,7,0,1,0,0.0,0
80167,2.0,58,0,2.0,7500.0,11,0,2,0,1.0,0
110890,0.0,41,0,2.0,4624.0,6,0,2,0,0.0,0
122466,0.0,31,0,2.0,5250.0,9,0,1,0,0.0,0
44029,0.0,75,0,1.0,3932.0,9,0,1,0,0.0,0
121378,0.0,70,1,3.0,0.0,9,0,1,0,0.0,0
28912,0.0,64,0,1.0,10050.0,7,0,1,0,0.0,0
102864,1.0,32,0,1.0,3333.0,4,0,0,0,0.0,0
126337,0.0,70,0,1.0,5083.0,5,0,1,0,0.0,0
72025,1.0,57,0,3.0,3182.0,18,0,2,0,1.0,0
40919,0.0,44,0,2.0,9166.0,6,0,2,0,1.0,0
10099,0.0,62,0,0.0,2800.0,1,0,0,0,0.0,0
7173,0.0,79,0,0.0,7500.0,9,0,0,0,1.0,0
121331,1.0,31,0,1.0,3666.0,8,0,0,0,1.0,0
123656,1.0,59,0,2.0,10800.0,14,0,1,0,0.0,0
67772,0.0,25,0,3.0,720.0,5,0,0,0,0.0,0
98280,0.0,50,0,1.0,5200.0,8,0,1,0,2.0,0
47902,0.0,25,0,0.0,9000.0,20,0,0,0,0.0,0
41336,0.0,81,0,0.0,3500.0,3,0,0,0,0.0,0
69931,0.0,61,0,3.0,3325.0,13,0,2,0,0.0,0
141305,0.0,35,0,0.0,2600.0,4,0,0,0,0.0,0
52114,0.0,62,0,1.0,7203.0,3,0,1,0,1.0,0
79276,0.0,29,1,1.0,2200.0,5,0,0,0,0.0,1
88385,1.0,55,0,1.0,3200.0,10,0,0,0,2.0,0
93989,0.0,30,0,1.0,5690.0,11,0,0,0,2.0,0
51929,0.0,54,1,2.0,11333.0,23,0,2,0,0.0,0
105040,1.0,49,0,1.0,5000.0,7,0,0,0,1.0,0
3857,0.0,65,0,0.0,8333.0,5,0,0,0,0.0,0
55499,1.0,74,0,1.0,12500.0,7,0,1,0,0.0,0
64762,0.0,70,0,1.0,5000.0,7,0,1,0,0.0,0
101418,1.0,54,0,1.0,16200.0,5,0,1,0,2.0,0
28025,0.0,40,0,2.0,5792.0,4,0,2,0,1.0,0
134486,0.0,85,0,0.0,4000.0,10,0,0,0,0.0,0
46949,0.0,33,0,1.0,16375.0,4,0,1,0,0.0,0
59688,0.0,36,0,0.0,8000.0,2,0,0,0,0.0,0
142588,0.0,59,0,2.0,5500.0,8,0,1,0,0.0,0
146628,2.0,40,1,3.0,1.0,4,1,2,0,1.0,1
114264,1.0,41,1,2.0,5441.0,14,0,1,0,3.0,0
9024,1.0,46,0,2.0,4850.0,9,0,1,0,0.0,0
47874,1.0,27,1,1.0,5900.0,5,0,0,0,1.0,0
114912,2.0,53,0,3.0,2250.0,15,0,1,0,3.0,1
54625,1.0,49,0,2.0,6540.0,11,0,2,0,1.0,0
41093,0.0,56,0,2.0,2400.0,7,0,1,0,0.0,0
62684,0.0,63,0,0.0,4958.0,7,0,0,0,1.0,0
131427,0.0,26,0,0.0,4346.0,1,0,0,0,0.0,0
33949,0.0,54,0,1.0,14040.0,2,0,1,0,3.0,0
66145,0.0,72,0,3.0,1800.0,10,0,3,0,0.0,0
132657,2.0,42,0,2.0,1030.0,9,0,0,0,0.0,0
54251,2.0,64,1,2.0,4917.0,8,1,2,0,2.0,1
68686,1.0,36,0,2.0,5000.0,5,0,2,0,0.0,0
107979,0.0,78,0,1.0,2654.0,14,0,1,0,0.0,0
132059,0.0,73,0,1.0,8000.0,7,0,1,0,1.0,0
141679,0.0,36,0,1.0,8583.0,9,0,1,0,1.0,0
145045,2.0,34,1,1.0,3300.0,6,1,0,0,0.0,1
50073,1.0,54,0,2.0,8000.0,11,0,2,0,2.0,0
106970,1.0,64,0,1.0,4000.0,3,0,1,0,3.0,0
19520,1.0,58,0,2.0,3400.0,7,0,1,0,0.0,0
97824,0.0,36,0,1.0,5400.0,11,0,0,0,0.0,0
76364,0.0,46,1,2.0,4250.0,8,0,1,0,4.0,0
108115,0.0,67,0,2.0,2500.0,9,0,1,0,2.0,0
47019,0.0,41,0,0.0,5579.0,4,0,0,0,0.0,0
35316,0.0,56,0,1.0,12040.0,12,0,1,0,1.0,0
107533,3.0,35,1,1.0,6180.0,11,0,0,0,1.0,1
130789,2.0,28,0,2.0,750.0,2,0,0,0,0.0,0
60157,0.0,64,0,2.0,19761.0,27,0,11,0,0.0,0
65281,2.0,44,0,1.0,1190.0,1,0,0,0,1.0,0
105096,0.0,38,0,2.0,7975.0,7,0,2,0,4.0,0
71144,0.0,38,0,1.0,7000.0,3,0,1,0,1.0,0
116103,1.0,65,1,2.0,10000.0,17,0,2,0,0.0,0
107670,0.0,67,0,1.0,5250.0,9,0,1,0,0.0,0
52122,0.0,85,0,0.0,5153.0,6,0,0,0,0.0,0
128736,3.0,68,1,2.0,3100.0,2,1,0,0,1.0,1
107379,0.0,68,0,2.0,8000.0,15,0,1,0,1.0,0
91655,0.0,52,0,1.0,5370.0,9,0,1,0,2.0,0
122167,1.0,53,0,2.0,12000.0,12,0,3,0,2.0,0
147526,0.0,88,0,0.0,9999.0,2,0,0,0,0.0,0
101277,0.0,49,0,1.0,8000.0,9,0,2,0,3.0,0
117243,0.0,35,0,3.0,1219.0,12,1,1,0,3.0,0
63363,1.0,62,0,1.0,6000.0,15,0,0,0,0.0,0
104103,0.0,62,0,1.0,3000.0,14,0,0,0,0.0,0
75052,2.0,33,1,1.0,7800.0,11,0,1,0,0.0,0
65615,0.0,41,0,1.0,5728.0,6,0,1,0,3.0,1
137332,0.0,66,0,0.0,8853.0,8,0,0,0,0.0,0
32776,1.0,42,0,2.0,2700.0,4,0,1,0,2.0,0
84608,0.0,47,0,2.0,2672.0,9,0,2,0,2.0,0
70566,1.0,65,0,2.0,6845.0,26,0,1,0,0.0,0
89568,0.0,43,0,2.0,4000.0,3,0,1,0,0.0,0
86782,0.0,48,0,1.0,11000.0,8,0,2,0,1.0,0
68756,0.0,45,0,2.0,13750.0,14,0,2,0,3.0,0
74623,0.0,30,0,0.0,6700.0,7,0,0,0,0.0,0
41151,1.0,51,1,2.0,4750.0,10,1,2,1,2.0,1
47963,0.0,62,0,1.0,2150.0,10,0,0,0,0.0,0
114850,2.0,56,1,1.0,5000.0,7,1,0,0,1.0,0
118656,0.0,64,0,1.0,15333.0,7,0,2,0,3.0,0
149299,0.0,69,0,0.0,11000.0,3,0,0,0,1.0,0
91049,2.0,51,0,2.0,6900.0,7,0,1,0,0.0,0
6083,0.0,28,0,1.0,2500.0,5,0,0,0,0.0,0
41873,0.0,64,0,1.0,14366.0,11,0,1,0,1.0,0
27675,0.0,48,1,0.0,8545.0,8,0,0,1,2.0,0
133614,2.0,40,0,0.0,3100.0,0,0,0,0,3.0,0
53003,2.0,64,0,2.0,4400.0,5,0,1,0,0.0,0
17158,0.0,62,0,2.0,10300.0,12,0,3,0,0.0,0
148813,2.0,32,0,1.0,4633.0,4,0,0,0,1.0,0
24860,2.0,29,0,1.0,1100.0,6,0,0,1,2.0,0
13940,2.0,42,1,2.0,5400.0,9,0,1,0,2.0,1
96488,0.0,70,0,1.0,17666.0,12,0,2,0,0.0,0
20129,0.0,46,0,1.0,4260.0,8,0,1,0,0.0,0
69667,0.0,28,0,1.0,3083.0,3,0,0,0,0.0,0
51814,2.0,41,0,1.0,5250.0,2,0,0,0,3.0,0
23960,2.0,44,1,2.0,5700.0,20,1,1,1,0.0,0
25688,1.0,65,0,2.0,3200.0,7,0,0,0,1.0,0
1956,3.0,44,1,1.0,8050.0,6,1,0,1,1.0,1
6081,2.0,49,0,2.0,2538.0,4,0,2,0,1.0,0
57481,1.0,61,1,2.0,7083.0,16,0,2,0,2.0,1
82315,0.0,64,0,1.0,12083.0,11,0,1,0,0.0,0
2056,0.0,27,0,1.0,2539.0,2,0,0,0,0.0,0
28954,0.0,45,0,2.0,2925.0,2,0,1,0,0.0,0
91441,0.0,50,0,2.0,5166.0,7,0,1,0,2.0,0
138545,0.0,84,0,2.0,1450.0,7,0,1,0,0.0,0
120822,0.0,75,0,0.0,1191.0,10,0,1,0,0.0,0
41462,0.0,52,1,1.0,4100.0,7,0,1,1,0.0,0
58077,0.0,30,0,2.0,3200.0,6,0,1,0,0.0,0
3574,0.0,40,0,2.0,14166.0,10,0,2,0,2.0,0
141781,2.0,36,1,1.0,7000.0,12,1,0,1,2.0,0
37408,0.0,61,1,2.0,4824.0,24,0,1,0,0.0,0
7207,0.0,57,0,2.0,5342.0,10,0,2,0,1.0,0
67062,0.0,55,0,1.0,4375.0,12,0,0,0,0.0,0
16947,2.0,60,1,2.0,8784.0,7,0,1,0,0.0,0
117412,0.0,67,0,1.0,17367.0,10,0,2,0,1.0,0
95007,0.0,61,0,1.0,18160.0,8,0,2,0,0.0,0
85302,0.0,49,0,1.0,6500.0,6,0,1,0,0.0,0
77713,0.0,63,0,1.0,6250.0,17,0,3,0,0.0,0
34523,0.0,72,0,2.0,5667.0,15,0,3,0,0.0,0
6626,0.0,55,1,3.0,1000.0,8,0,1,0,1.0,1
61530,0.0,61,0,1.0,8650.0,8,0,1,0,2.0,0
25067,0.0,50,0,2.0,8200.0,12,0,3,0,2.0,0
77034,0.0,42,0,2.0,6776.0,7,0,2,0,2.0,0
54186,0.0,62,0,2.0,1825.0,5,0,1,1,0.0,0
75807,2.0,51,0,1.0,10013.0,5,0,1,0,2.0,0
97623,1.0,29,0,0.0,2600.0,2,0,0,0,0.0,0
9779,1.0,36,0,1.0,7000.0,11,0,1,0,0.0,0
145236,0.0,47,0,2.0,6000.0,9,0,1,0,4.0,0
35608,2.0,49,0,1.0,3000.0,3,0,0,0,0.0,0
88682,2.0,48,0,3.0,2800.0,6,0,2,0,2.0,0
14754,0.0,61,0,2.0,3000.0,4,0,1,0,0.0,0
130981,0.0,33,0,0.0,4333.0,4,0,0,0,0.0,0
11195,1.0,50,0,2.0,6700.0,11,0,1,0,1.0,0
49253,0.0,60,0,3.0,1046.0,16,1,1,0,1.0,0
20635,0.0,52,0,2.0,3200.0,15,0,1,0,0.0,0
72061,0.0,72,0,1.0,9667.0,3,0,1,0,0.0,0
29878,2.0,45,1,2.0,9733.0,14,1,3,0,2.0,0
35091,0.0,48,0,2.0,8344.0,29,0,2,0,0.0,0
145702,2.0,39,0,1.0,11083.0,10,0,1,0,1.0,0
74179,2.0,60,1,2.0,3400.0,11,0,1,0,0.0,0
44401,2.0,38,0,3.0,2000.0,5,0,0,0,2.0,0
95252,0.0,77,0,0.0,3800.0,5,0,0,0,0.0,0
145552,0.0,40,0,0.0,15000.0,2,0,0,0,2.0,0
46332,0.0,57,0,1.0,11800.0,15,0,2,0,2.0,0
110529,0.0,74,0,0.0,2343.0,5,0,0,0,0.0,0
104120,0.0,48,0,2.0,2776.0,11,0,1,0,2.0,0
58407,0.0,54,1,3.0,1166.0,25,0,3,0,0.0,0
94106,0.0,75,0,0.0,6666.0,3,0,0,0,0.0,0
9831,3.0,33,0,2.0,1368.0,5,1,0,1,2.0,1
59626,1.0,40,1,1.0,4583.0,7,0,0,0,0.0,0
42589,2.0,60,0,1.0,3500.0,7,0,0,0,1.0,0
6204,1.0,54,1,1.0,5833.0,8,0,0,0,0.0,0
110608,1.0,76,0,2.0,5025.0,13,0,1,0,0.0,0
99554,0.0,26,1,0.0,6100.0,5,0,0,0,1.0,0
59458,1.0,38,1,2.0,3500.0,13,0,1,1,2.0,0
111314,2.0,36,0,2.0,5100.0,11,0,0,0,3.0,0
116763,2.0,37,0,2.0,2700.0,4,0,0,0,0.0,0
12952,0.0,62,0,2.0,12000.0,12,0,2,1,0.0,0
3766,0.0,62,0,1.0,8600.0,13,0,2,0,0.0,0
30777,1.0,33,0,0.0,4166.0,4,0,0,0,2.0,0
5401,0.0,44,0,0.0,3169.0,8,0,1,0,0.0,0
82937,0.0,51,0,0.0,8908.0,4,0,0,0,1.0,0
127890,0.0,85,1,1.0,2100.0,2,0,0,0,0.0,0
43464,0.0,63,0,0.0,1900.0,2,0,0,0,1.0,0
105131,0.0,46,0,2.0,3600.0,7,0,1,0,4.0,0
137417,3.0,54,1,2.0,3200.0,12,1,1,1,2.0,1
83055,2.0,54,0,0.0,8166.0,2,1,0,1,2.0,0
83876,0.0,44,0,2.0,7916.0,14,0,4,0,2.0,0
30750,2.0,27,0,0.0,2500.0,0,1,0,0,1.0,0
132898,0.0,63,0,0.0,7500.0,7,0,0,0,0.0,0
117113,0.0,43,1,0.0,3400.0,5,0,0,0,6.0,0
109162,0.0,83,0,0.0,2559.0,6,0,1,0,0.0,0
59663,0.0,57,0,1.0,3710.0,9,0,2,0,3.0,0
131993,1.0,41,0,1.0,2685.0,5,1,0,0,3.0,0
118492,1.0,40,0,2.0,6250.0,9,0,2,0,1.0,0
25460,0.0,74,0,3.0,1300.0,13,0,2,0,0.0,0
111794,3.0,44,1,2.0,6417.0,10,0,3,0,0.0,0
27518,0.0,73,0,1.0,7000.0,7,0,2,0,1.0,0
52913,1.0,43,1,2.0,4255.0,8,0,1,0,4.0,0
41436,0.0,33,0,1.0,2000.0,6,0,0,0,0.0,0
111035,0.0,77,0,0.0,5000.0,9,0,0,0,0.0,0
13840,1.0,43,0,2.0,9600.0,12,0,1,0,0.0,0
3750,1.0,62,0,2.0,8938.0,13,0,2,0,0.0,0
107775,0.0,62,0,1.0,8145.0,9,0,1,0,0.0,0
62355,0.0,66,1,1.0,14916.0,17,0,2,0,1.0,0
74692,0.0,64,0,3.0,5146.0,26,0,5,0,0.0,0
36296,0.0,72,0,1.0,6250.0,22,0,2,0,0.0,0
34844,0.0,44,0,2.0,5000.0,8,0,1,0,0.0,0
28271,0.0,71,0,0.0,4238.0,10,0,0,0,0.0,0
56455,2.0,38,0,1.0,3200.0,9,0,0,0,0.0,1
137364,0.0,57,0,2.0,5808.0,8,0,2,0,2.0,0
64169,2.0,51,0,0.0,12100.0,9,1,0,0,2.0,0
42557,1.0,56,0,1.0,5422.0,9,0,0,1,0.0,1
116879,2.0,40,1,1.0,7566.0,4,1,0,1,2.0,1
63703,0.0,47,0,2.0,11733.0,25,0,3,0,4.0,0
144331,1.0,37,0,0.0,4500.0,2,0,0,0,1.0,0
118669,0.0,29,0,1.0,8333.0,9,0,0,0,0.0,0
139631,1.0,39,0,2.0,10039.0,5,0,2,0,2.0,0
137806,0.0,49,0,0.0,9233.0,9,0,1,0,3.0,0
138615,1.0,63,1,2.0,8500.0,12,0,2,0,0.0,0
127207,2.0,41,0,0.0,2702.0,0,0,0,0,2.0,0
111006,0.0,63,0,1.0,7335.0,5,0,1,0,1.0,0
146266,1.0,33,0,1.0,6000.0,8,0,1,0,2.0,0
50531,0.0,59,0,2.0,6000.0,26,0,2,0,0.0,0
13045,0.0,39,1,1.0,4000.0,11,0,0,0,1.0,0
49329,0.0,58,0,1.0,6200.0,10,0,1,0,1.0,0
87302,0.0,43,0,3.0,0.0,3,0,1,0,0.0,0
93610,0.0,63,0,2.0,9083.0,8,0,3,0,0.0,0
109076,1.0,55,0,2.0,4600.0,6,0,1,0,0.0,0
74245,0.0,59,0,2.0,8333.0,17,0,4,0,0.0,0
121358,2.0,47,0,2.0,15000.0,20,0,2,0,1.0,0
122491,1.0,38,0,2.0,6000.0,9,0,1,0,2.0,0
70310,0.0,47,0,2.0,3416.0,14,0,1,0,4.0,0
40287,0.0,61,0,2.0,5500.0,20,0,1,0,0.0,0
13280,0.0,53,0,1.0,10800.0,8,0,1,0,3.0,0
94684,2.0,59,0,1.0,4500.0,8,0,0,1,1.0,0
95480,1.0,38,0,2.0,8000.0,7,0,1,0,4.0,0
96797,1.0,63,1,2.0,2000.0,6,0,0,0,0.0,0
120631,0.0,54,0,1.0,5507.0,11,0,1,0,0.0,0
53773,2.0,56,0,1.0,6500.0,8,0,2,0,0.0,0
65884,0.0,84,0,0.0,5000.0,2,0,0,0,0.0,0
63716,1.0,35,0,0.0,2300.0,3,0,0,0,0.0,0
23878,0.0,49,0,1.0,5263.0,5,0,1,0,1.0,0
15470,2.0,59,0,3.0,3311.0,17,0,2,0,0.0,0
79321,2.0,42,0,0.0,2000.0,0,0,0,0,0.0,0
138275,2.0,43,0,2.0,4900.0,6,0,0,0,2.0,1
2748,0.0,53,0,2.0,6572.0,13,0,1,0,3.0,0
133843,2.0,22,0,3.0,0.0,3,0,0,0,0.0,0
4366,0.0,44,0,2.0,5200.0,14,0,3,0,1.0,0
128840,2.0,47,0,2.0,4853.0,6,0,2,0,2.0,0
73332,0.0,74,1,0.0,8333.0,17,0,0,0,0.0,0
47427,0.0,71,0,2.0,8300.0,14,0,3,0,0.0,0
119655,0.0,46,0,2.0,3365.0,6,0,1,0,3.0,0
89282,0.0,40,0,1.0,10000.0,27,0,3,0,5.0,1
78041,1.0,42,0,1.0,10000.0,5,0,0,0,2.0,0
51817,1.0,63,0,3.0,1700.0,10,0,3,0,0.0,0
2256,1.0,62,0,2.0,6678.0,12,0,2,0,0.0,0
83320,1.0,35,0,1.0,4625.0,11,0,0,0,3.0,0
107921,0.0,82,0,0.0,5250.0,1,0,0,0,0.0,0
98033,0.0,33,0,1.0,8000.0,6,0,1,0,2.0,0
