year,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days,casualties_log,economic_loss_log,aid_amount_log,recovery_days_log,response_hours_log,country_Australia,country_Bangladesh,country_Brazil,country_Canada,country_Chile,country_China,country_Congo,country_France,country_Germany,country_Greece,country_India,country_Indonesia,country_Ireland,country_Italy,country_Japan,country_Mexico,country_New Zealand,country_Nigeria,country_Peru,country_Philippines,country_South Africa,country_Spain,country_Turkey,country_United States,disaster_type_Cyclone,disaster_type_Drought,disaster_type_Earthquake,disaster_type_Extreme Cold,disaster_type_Extreme Heat,disaster_type_Flood,disaster_type_Landslide,disaster_type_Storm Surge,disaster_type_Tornado,disaster_type_Tsunami,disaster_type_Volcanic Eruption,disaster_type_Wildfire
2010,0.4,2,129021.6,6.0,3611.63,90.24,105.0,1.0986122886681098,11.767742861797618,8.192191317932371,4.663439094112067,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017,3.0,27,266898.0,9.0,6810.0,82.93,133.0,3.332204510175204,12.494625588663977,8.826294231241318,4.897839799950911,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1990,0.5,3,280000.0,6.0,5760.0,90.24,318.0,1.3862943611198906,12.54254845357358,8.658866349732383,5.765191102784844,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,2.0,22,185700.0,11.0,5192.07,78.05,137.0,3.1354942159291497,12.131893132355916,8.55508032343766,4.927253685157205,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2008,0.5,3,37515.0,5.0,1048.41,92.68,22.0,1.3862943611198906,10.53252278762883,6.955983380462021,3.1354942159291497,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,4.2,46,396564.0,11.0,11078.02,78.05,31.0,3.8501476017100584,12.890595241047489,9.31280850873612,3.4657359027997265,2.4849066497880004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1999,6.0,756,540444.0,126.0,15092.69,0.0,56.0,6.6293632534374485,13.200148153251918,9.622032054671802,4.04305126783455,4.844187086458591,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022,1.6,10,18916.8,6.0,528.0,90.24,137.0,2.3978952727983707,9.847858556775167,6.270988431858299,4.927253685157205,1.9459101490553132,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,7.2,58,33142.0,8.0,925.0,85.37,127.0,4.07753744390572,10.408586811928672,6.8308742346461795,4.852030263919617,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,1.7,37,1853447.1,22.0,51721.21,51.22,504.0,3.6375861597263857,14.432558300101848,10.853642562057964,6.22455842927536,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2007,2.0,28,10736388.0,14.0,299346.72,70.73,233.0,3.367295829986474,16.189149370771172,12.60936111982207,5.455321115357702,2.70805020110221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,0.5,11,25519.5,22.0,711.4,51.22,29.0,2.4849066497880004,10.147237329743286,6.568639551415506,3.4011973816621555,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1993,2.1,36,19336.8,17.0,539.0,63.41,118.0,3.6109179126442243,9.869817008658849,6.29156913955832,4.77912349311153,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,2.6,55,34268.0,21.0,955.0,53.66,69.0,4.02535169073515,10.441996434402057,6.862757913051401,4.248495242049359,3.091042453358316,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,7.6,91,149889.0,12.0,8839.0,75.61,103.0,4.5217885770490405,11.917656970724641,9.08704215563169,4.6443908991413725,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2004,3.8,19,33979.0,5.0,946.0,92.68,104.0,2.995732273553991,10.433527395225923,6.853299093186078,4.653960350157523,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1998,0.1,2,5578.1,24.0,155.26,46.34,67.0,1.0986122886681098,8.626782752044093,5.051521286568598,4.219507705176107,3.2188758248682006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2020,3.4,68,12114.2,20.0,337.0,56.1,372.0,4.23410650459726,9.402216141574948,5.823045895483019,5.921578419643816,3.044522437723423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,1.5,39,419028.0,26.0,11656.6,41.46,91.0,3.6888794541139363,12.945695408919708,9.363713606814244,4.5217885770490405,3.295836866004329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,0.2,4,11074.6,18.0,333.0,60.98,25.0,1.6094379124341003,9.312499769518102,5.811140992976701,3.258096538021482,2.9444389791664403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,3.1,53,314941.4,17.0,7191.0,63.41,151.0,3.9889840465642745,12.660145043944507,8.880724576151456,5.0238805208462765,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2010,2.2,13,194838.6,6.0,5411.87,90.24,20.0,2.6390573296152584,12.179931934951835,8.596534730251424,3.044522437723423,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,2.9,41,212611.0,14.0,5905.43,70.73,173.0,3.7376696182833684,12.267224187323421,8.68379686696814,5.159055299214529,2.70805020110221,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,6.8,122,1174987.0,18.0,32626.11,60.98,95.0,4.812184355372417,13.976768492742288,10.392898816863202,4.564348191467836,2.9444389791664403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2008,1.3,3,1986447.0,2.0,55155.08,100.0,10.0,1.3862943611198906,14.501858677201499,10.917922263392084,2.3978952727983707,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2005,0.5,3,26628.5,5.0,739.0,92.68,111.0,1.3862943611198906,10.189774902814962,6.606650186198215,4.718498871295094,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2004,1.7,22,156381.3,13.0,4337.6,73.17,93.0,3.1354942159291497,11.960058929333488,8.37530699440896,4.543294782270004,2.6390573296152584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,1.2,28,9268.8,23.0,257.0,48.78,78.0,3.367295829986474,9.134517083354126,5.552959584921617,4.3694478524670215,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021,1.7,12,107297.2,7.0,2973.7,87.8,95.0,2.5649493574615367,11.583367153081996,7.997898472558867,4.564348191467836,2.0794415416798357,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,5.3,64,35181.4,12.0,975.0,75.61,43.0,4.174387269895637,10.468301236544507,6.883462586413092,3.784189633918261,2.5649493574615367,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018,3.7,30,5890281.0,8.0,163119.87,85.37,280.0,3.4339872044851463,15.58881443224058,12.002246738730927,5.638354669333745,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021,1.9,44,3510339.0,23.0,97210.32,48.78,592.0,3.8066624897703196,15.071223456847697,11.484642444572836,6.385194398997726,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,5.6,112,252386.4,20.0,4275.0,56.1,868.0,4.727387818712341,12.438720487642415,8.360773272144936,6.767343125265392,3.044522437723423,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,4.4,48,18798.0,11.0,520.0,78.05,179.0,3.8918202981106265,9.841558955913962,6.255750041753367,5.19295685089021,2.4849066497880004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,4.4,154,241102.4,35.0,2768.0,19.51,55.0,5.043425116919247,12.392981166102182,7.926241523170962,4.02535169073515,3.58351893845611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
