year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2012,India,Extreme Heat,0.8,19,35299.2,24.0,170.43,46.34,46.0
2019,Turkey,Earthquake,5.0,60,9434380.0,12.0,45434.97,75.61,164.0
2012,Japan,Tsunami,7.6,38,18789615.0,5.0,90477.4,92.68,28.0
2009,Turkey,Earthquake,7.4,104,2019764.0,14.0,5079.0,70.73,191.0
2018,Japan,Earthquake,2.4,19,1005283.0,8.0,7531.0,85.37,16.0
2012,Indonesia,Flood,3.7,63,1064622.0,17.0,6296.0,63.41,135.0
2007,India,Storm Surge,2.3,18,63332.8,8.0,304.0,85.37,115.0
2018,Philippines,Flood,1.5,21,66140.0,14.0,317.0,70.73,174.0
2015,India,Flood,2.1,38,123852.0,18.0,592.0,60.98,94.0
2021,Japan,Earthquake,0.3,1,399348.6,2.0,1906.83,100.0,15.0
2009,Indonesia,Storm Surge,3.2,70,917656.0,22.0,4373.05,51.22,170.0
2021,China,Earthquake,1.9,32,2093052.0,17.0,8558.0,63.41,130.0
2020,India,Flood,3.1,19,438147.0,6.0,5625.0,90.24,152.0
2011,Bangladesh,Flood,4.6,147,152874.0,32.0,728.0,26.83,102.0
2020,Turkey,Extreme Cold,2.4,5,190569.6,2.0,906.79,100.0,52.0
1997,Philippines,Cyclone,4.2,185,217337.4,44.0,1031.59,0.0,43.0
2018,Indonesia,Earthquake,1.1,11,960894.0,10.0,8003.0,80.49,113.0
2020,Indonesia,Tsunami,6.6,79,49099849.0,12.0,232949.75,75.61,804.0
2019,China,Volcanic Eruption,3.7,96,159125.9,26.0,754.63,41.46,143.0
2016,Philippines,Earthquake,1.9,4,535511.0,2.0,2535.25,100.0,188.0
2020,Japan,Earthquake,1.2,2,665755.0,2.0,3146.31,100.0,16.0
2023,Bangladesh,Cyclone,6.4,294,8158517.0,46.0,38527.43,0.0,30.0
2011,Bangladesh,Storm Surge,4.6,294,195631.0,64.0,921.0,0.0,137.0
2020,Indonesia,Storm Surge,2.0,6,218250.0,3.0,1026.09,97.56,156.0
2004,Turkey,Earthquake,0.5,5,609847.0,9.0,5462.0,82.93,232.0
2004,Bangladesh,Storm Surge,0.2,2,46491.2,11.0,217.77,78.05,96.0
2008,Indonesia,Earthquake,4.5,104,1566125.0,23.0,3121.0,48.78,169.0
2009,India,Flood,4.3,22,684168.7,5.0,4658.0,92.68,137.0
2022,India,Storm Surge,3.3,3,652185.0,1.0,3043.8,100.0,155.0
2002,India,Flood,6.1,122,1615397.0,20.0,8201.0,56.1,122.0
2020,Bangladesh,Flood,4.1,209,1829577.0,51.0,8502.38,0.0,144.0
2005,Bangladesh,Storm Surge,5.6,224,1008184.0,40.0,5484.0,7.32,121.0
2008,India,Drought,2.8,36,1422548.4,13.0,8521.0,73.17,169.0
2017,Turkey,Storm Surge,2.1,25,124582.5,12.0,578.0,75.61,174.0
1999,Bangladesh,Storm Surge,5.1,852,172759.0,167.0,801.0,0.0,153.0
2022,Philippines,Cyclone,4.7,122,1917861.0,26.0,2646.0,41.46,68.0
2010,India,Extreme Heat,2.0,12,138440.0,6.0,636.13,90.24,54.0
2018,Philippines,Cyclone,5.4,27,858882.0,5.0,7013.0,92.68,36.0
2015,Japan,Landslide,0.9,6,76648.5,7.0,350.78,87.8,12.0
2004,India,Flood,6.6,79,1210621.6,12.0,2736.0,75.61,161.0
1997,India,Earthquake,1.5,36,2308316.0,24.0,10553.1,46.34,396.0
2017,India,Landslide,5.4,119,91152.0,22.0,416.0,51.22,152.0
2004,India,Earthquake,2.4,36,212389.0,15.0,967.0,68.29,386.0
1992,India,Flood,4.1,62,176810.0,15.0,805.0,68.29,125.0
2008,India,Flood,5.9,94,1036122.6,16.0,5796.0,65.85,159.0
2020,Turkey,Earthquake,2.0,8,937274.0,4.0,5692.0,95.12,59.0
2017,India,Flood,2.8,67,732491.2,24.0,4338.0,46.34,155.0
2021,Indonesia,Storm Surge,4.0,76,123912.0,19.0,561.0,58.54,165.0
2016,Philippines,Earthquake,1.4,14,1373873.0,10.0,9678.0,80.49,881.0
2021,Bangladesh,Flood,1.6,10,482406.4,6.0,8791.0,90.24,101.0
2018,Indonesia,Storm Surge,3.6,40,115390.8,11.0,519.0,78.05,152.0
2020,Bangladesh,Storm Surge,2.1,80,73602.9,38.0,331.0,12.2,128.0
2003,Turkey,Earthquake,2.8,120,1627777.0,43.0,9113.0,0.0,189.0
2009,Japan,Earthquake,2.6,10,82285.0,4.0,370.0,95.12,19.0
2008,Turkey,Earthquake,2.5,60,2023133.0,24.0,6921.0,46.34,283.0
2019,Japan,Earthquake,1.6,2,628291.2,1.0,4369.0,100.0,13.0
2023,Bangladesh,Storm Surge,4.2,202,511255.0,48.0,9668.0,0.0,106.0
2014,India,Earthquake,1.9,30,1864812.0,16.0,9738.0,65.85,967.0
2024,China,Storm Surge,1.0,1,206199.0,1.0,918.84,100.0,165.0
2021,Japan,Flood,2.3,2,118634.0,1.0,528.0,100.0,10.0
2022,India,Earthquake,1.5,3,1524862.5,2.0,7148.0,100.0,921.0
2024,India,Drought,2.2,51,993366.0,23.0,8845.0,48.78,173.0
2013,Indonesia,Earthquake,4.1,94,1974558.0,23.0,5694.0,48.78,660.0
2010,China,Cyclone,3.9,129,6218656.0,33.0,27398.35,24.39,57.0
2022,Philippines,Earthquake,2.4,22,186904.0,9.0,823.0,82.93,156.0
2014,China,Wildfire,3.5,102,65996.0,29.0,290.0,34.15,177.0
2020,Indonesia,Earthquake,1.7,24,1531293.0,14.0,7290.0,70.73,830.0
2010,Philippines,Flood,3.1,50,99928.0,16.0,438.0,65.85,91.0
2009,India,Earthquake,2.7,35,1499078.0,13.0,6568.39,73.17,517.0
2012,India,Storm Surge,3.6,18,180309.0,5.0,790.0,92.68,97.0
2020,Bangladesh,Flood,4.1,53,153270.0,13.0,671.0,73.17,165.0
1997,Turkey,Storm Surge,2.5,50,216076.0,20.0,945.25,56.1,47.0
2010,China,Flood,1.0,5,78520.0,5.0,343.0,92.68,99.0
2005,China,Earthquake,4.2,63,2197316.0,15.0,9978.0,68.29,117.0
2007,Indonesia,Earthquake,3.3,63,2196704.4,19.0,3853.0,58.54,867.0
2005,Turkey,Earthquake,6.6,46,1679879.0,7.0,7116.0,87.8,226.0
2024,Bangladesh,Storm Surge,4.4,132,137509.0,30.0,598.0,31.71,98.0
2003,Japan,Cyclone,2.5,23,3491110.0,9.0,15125.88,82.93,17.0
2018,Japan,Landslide,4.0,12,360964.0,3.0,1563.84,97.56,8.0
2010,Turkey,Earthquake,1.8,13,1341595.0,7.0,4026.0,87.8,225.0
1996,South Africa,Drought,3.1,37,600000.0,12.0,8240.0,75.61,311.0
2023,China,Earthquake,0.4,6,105159.6,16.0,454.0,65.85,157.0
2015,Turkey,Earthquake,1.3,20,81419.0,15.0,351.0,68.29,147.0
1997,India,Earthquake,1.8,40,1817903.0,22.0,7814.4,51.22,525.0
2023,Indonesia,Flood,2.9,35,1411177.7,12.0,6048.39,75.61,120.0
1995,South Africa,Flood,1.8,7,1200000.0,4.0,8667.0,95.12,536.0
2009,Philippines,Cyclone,3.8,175,1467626.0,46.0,9176.0,0.0,18.0
2006,Turkey,Drought,2.0,14,1419190.0,7.0,9931.0,87.8,142.0
2021,Bangladesh,Landslide,4.7,103,309499.7,22.0,1321.91,51.22,172.0
2013,Philippines,Volcanic Eruption,2.2,35,117887.0,16.0,503.15,65.85,124.0
2016,Japan,Storm Surge,3.4,10,619614.0,3.0,2641.05,97.56,27.0
2022,China,Flood,6.3,82,131783.4,13.0,561.0,73.17,152.0
2019,China,Earthquake,1.6,38,1161886.0,24.0,8833.0,46.34,44.0
2006,China,Storm Surge,2.3,53,68229.5,23.0,290.0,48.78,121.0
2016,Bangladesh,Extreme Heat,4.5,9,441459.0,2.0,1875.13,100.0,33.0
2022,Bangladesh,Cyclone,9.1,191,66202.5,21.0,281.0,53.66,87.0
2021,Japan,Volcanic Eruption,0.4,2,33319.6,4.0,141.36,95.12,8.0
2022,Japan,Earthquake,3.4,20,898847.8,6.0,4688.0,90.24,15.0
2021,Philippines,Earthquake,3.4,27,3482424.0,8.0,14714.41,85.37,866.0
2003,Japan,Earthquake,3.2,32,1811021.0,10.0,2228.0,80.49,30.0
2024,Bangladesh,Flood,4.2,25,906834.6,6.0,8962.0,90.24,181.0
2020,Japan,Earthquake,2.7,16,4889263.0,6.0,20603.92,90.24,17.0
2011,India,Flood,1.8,41,820357.2,23.0,3454.89,48.78,108.0
2005,Indonesia,Storm Surge,3.3,23,105443.0,7.0,444.0,87.8,166.0
2010,Bangladesh,Flood,5.8,93,1100700.8,16.0,5032.0,65.85,177.0
2007,Japan,Cyclone,2.2,7,160609.0,3.0,675.0,97.56,24.0
2014,Japan,Storm Surge,3.7,41,655581.0,11.0,2753.06,78.05,20.0
2007,China,Earthquake,3.9,82,2034647.0,21.0,6634.0,53.66,83.0
2009,China,Cyclone,2.3,2,1301754.0,1.0,3219.0,100.0,53.0
2013,China,Cyclone,4.2,101,1656503.0,24.0,9798.0,46.34,29.0
2013,Bangladesh,Storm Surge,4.9,88,84044.8,18.0,351.0,60.98,126.0
2004,China,Earthquake,3.0,81,2311775.0,27.0,3387.0,39.02,118.0
2022,Japan,Earthquake,3.4,7,741612.0,2.0,8774.0,100.0,15.0
2013,India,Flood,6.1,128,219266.0,21.0,913.0,53.66,123.0
2022,India,Cyclone,0.7,1,767248.0,2.0,4204.0,100.0,40.0
2009,Bangladesh,Extreme Heat,3.5,207,261037.0,59.0,1082.45,0.0,44.0
2014,India,Flood,5.8,133,694139.0,23.0,8562.0,48.78,131.0
2010,China,Cyclone,3.6,7,1113569.0,2.0,3964.0,100.0,64.0
2020,Turkey,Earthquake,2.1,25,3533500.0,12.0,14601.64,75.61,57.0
2006,Bangladesh,Cyclone,1.7,15,1102202.0,9.0,7386.0,82.93,19.0
2005,India,Flood,1.2,19,277412.4,16.0,1141.97,65.85,140.0
2003,Philippines,Earthquake,1.8,77,1912019.0,43.0,3420.0,0.0,967.0
2021,Turkey,Earthquake,1.5,14,768823.0,9.0,8564.0,82.93,282.0
2006,Turkey,Earthquake,2.1,32,1260575.0,15.0,5147.1,68.29,102.0
2000,South Africa,Wildfire,2.5,45,1800000.0,18.0,4316.0,60.98,275.0
2009,Bangladesh,Storm Surge,5.0,85,75075.0,17.0,306.0,63.41,129.0
2022,Bangladesh,Storm Surge,4.5,68,491814.0,15.0,4184.0,68.29,142.0
2021,Japan,Flood,3.7,11,242292.0,3.0,987.0,97.56,24.0
2016,Turkey,Flood,1.7,5,112278.0,3.0,457.0,97.56,44.0
2014,Turkey,Earthquake,2.2,24,83553.0,11.0,340.0,78.05,72.0
2013,Turkey,Earthquake,2.3,23,1068073.0,10.0,3009.0,80.49,311.0
2011,Turkey,Drought,1.8,5,571042.8,3.0,7741.0,97.56,111.0
2002,Philippines,Cyclone,2.7,19,268525.8,7.0,1083.56,87.8,24.0
2017,Indonesia,Earthquake,1.9,23,1343539.4,12.0,7991.0,75.61,935.0
2010,India,Landslide,3.5,18,78991.5,5.0,318.0,92.68,154.0
2008,Indonesia,Earthquake,2.2,31,1862553.0,14.0,6511.0,70.73,444.0
2008,Turkey,Earthquake,1.6,26,981853.0,16.0,7343.0,65.85,347.0
1991,Turkey,Earthquake,3.1,90,5972812.0,29.0,23943.06,34.15,256.0
2019,India,Flood,4.0,96,164394.0,24.0,659.0,46.34,136.0
2006,Indonesia,Earthquake,5.7,29,2369712.3,5.0,9426.0,92.68,342.0
2009,China,Earthquake,0.7,16,1070471.5,23.0,4230.0,48.78,128.0
2022,India,Earthquake,1.0,23,1976248.0,23.0,7896.85,48.78,802.0
2024,China,Cyclone,0.2,0,19046.0,0.0,76.01,100.0,46.0
2017,Indonesia,Earthquake,2.2,33,1782002.2,15.0,3525.0,68.29,704.0
2016,Indonesia,Earthquake,3.3,17,106428.3,5.0,424.0,92.68,181.0
2020,Philippines,Tsunami,0.3,2,230010.0,7.0,916.0,87.8,503.0
2014,China,Cyclone,4.0,68,62888.0,17.0,250.0,63.41,70.0
2007,Philippines,Earthquake,1.9,6,1159193.0,3.0,9995.0,97.56,557.0
2010,Indonesia,Extreme Heat,4.0,88,181548.0,22.0,719.44,51.22,49.0
2020,China,Earthquake,2.3,9,1877101.3,4.0,9490.0,95.12,145.0
2015,China,Earthquake,3.3,33,2411524.5,10.0,4811.0,80.49,59.0
2013,Japan,Earthquake,3.4,41,1333813.2,12.0,6076.0,75.61,23.0
2020,Bangladesh,Flood,4.6,193,113261.0,42.0,447.0,2.44,148.0
2014,Turkey,Earthquake,1.4,10,130994.0,7.0,516.0,87.8,328.0
2005,Indonesia,Tsunami,0.5,12,589864.0,23.0,4884.0,48.78,256.0
2000,Bangladesh,Storm Surge,2.1,225,564356.1,107.0,2222.31,0.0,107.0
2017,China,Storm Surge,5.0,35,183050.0,7.0,718.0,87.8,170.0
2022,Indonesia,Storm Surge,3.4,7,873139.0,2.0,3421.15,100.0,151.0
2004,India,Storm Surge,6.3,107,86555.7,17.0,338.0,63.41,149.0
2001,Japan,Volcanic Eruption,2.0,34,85868.0,17.0,335.16,63.41,22.0
2020,Bangladesh,Flood,5.2,57,649459.2,11.0,8094.0,78.05,136.0
2013,Japan,Cyclone,1.6,8,87739.2,5.0,341.76,92.68,30.0
2008,Bangladesh,Flood,1.3,7,65743.6,5.0,256.0,92.68,127.0
2013,Bangladesh,Flood,1.1,31,472905.4,28.0,1840.51,36.59,138.0
1999,South Africa,Drought,1.4,20,930000.0,14.0,7718.0,70.73,291.0
2010,Turkey,Earthquake,3.2,64,148093.0,20.0,575.0,56.1,344.0
2022,Turkey,Flood,1.7,5,83784.5,3.0,325.0,97.56,103.0
1992,India,Earthquake,1.1,13,250088.0,12.0,969.0,75.61,844.0
2022,Turkey,Flood,2.7,16,204541.2,6.0,790.0,90.24,78.0
2013,Japan,Earthquake,3.2,13,725836.0,4.0,6217.0,95.12,21.0
2018,China,Flood,9.8,176,2151864.4,18.0,7720.0,60.98,327.0
2020,Japan,Earthquake,2.1,11,1053934.0,5.0,7948.0,92.68,15.0
2023,Bangladesh,Flood,1.7,49,72526.0,29.0,278.0,34.15,145.0
2011,Turkey,Earthquake,2.6,52,1595159.0,20.0,7893.0,56.1,292.0
1996,Turkey,Extreme Cold,0.2,2,18760.6,8.0,71.88,85.37,36.0
2023,India,Drought,2.2,46,661784.2,21.0,4131.0,53.66,90.0
1991,Philippines,Landslide,0.2,5,17834.4,25.0,68.29,43.9,93.0
1997,China,Storm Surge,0.5,25,138771.0,50.0,530.36,0.0,33.0
2015,Philippines,Extreme Heat,1.8,25,170067.6,14.0,649.85,70.73,47.0
1994,Japan,Earthquake,2.2,40,703270.0,18.0,5169.0,60.98,30.0
2010,Philippines,Storm Surge,3.0,63,75909.0,21.0,287.0,53.66,138.0
2012,Philippines,Flood,2.9,67,216720.0,23.0,818.0,48.78,140.0
2021,Indonesia,Earthquake,0.9,2,704960.0,2.0,2657.22,100.0,860.0
2006,Turkey,Earthquake,1.6,34,2870612.8,21.0,10815.55,53.66,338.0
2011,Turkey,Earthquake,5.4,38,1519959.6,7.0,2228.0,87.8,314.0
2010,Japan,Flood,1.8,18,128442.6,10.0,483.0,80.49,7.0
2021,Philippines,Cyclone,6.9,21,234702.0,3.0,882.0,97.56,98.0
2012,Bangladesh,Flood,2.9,96,1376102.0,33.0,5166.51,24.39,94.0
2017,Japan,Earthquake,0.5,3,996767.5,6.0,3739.12,90.24,29.0
2020,Indonesia,Earthquake,2.3,39,763529.0,17.0,3332.0,63.41,906.0
2010,Bangladesh,Storm Surge,5.0,165,853747.0,33.0,3194.78,24.39,131.0
2022,Turkey,Earthquake,3.6,11,1940268.0,3.0,6246.0,97.56,357.0
2023,Bangladesh,Flood,4.9,191,104644.4,39.0,391.0,9.76,145.0
2024,India,Earthquake,2.5,48,1107163.0,19.0,6703.0,58.54,586.0
2017,Bangladesh,Flood,6.0,234,983181.0,39.0,5183.0,9.76,140.0
2015,Bangladesh,Flood,4.3,95,1358117.0,22.0,5195.0,51.22,174.0
2019,India,Earthquake,1.7,19,1349458.3,11.0,4575.0,78.05,153.0
2014,Japan,Landslide,2.5,3,222457.5,1.0,822.54,100.0,10.0
1996,Bangladesh,Storm Surge,5.8,545,808897.0,94.0,2990.29,0.0,158.0
2012,China,Earthquake,3.8,42,2427717.4,11.0,7956.0,78.05,108.0
2021,Bangladesh,Storm Surge,5.1,46,657240.0,9.0,7034.0,82.93,158.0
2020,Indonesia,Storm Surge,1.4,3,130341.4,2.0,479.18,100.0,116.0
1999,Bangladesh,Flood,5.0,275,1340513.0,55.0,8563.0,0.0,129.0
2007,Philippines,Earthquake,2.4,14,258455.0,6.0,944.0,90.24,99.0
2016,Turkey,Earthquake,2.6,21,1069248.0,8.0,6480.0,85.37,177.0
2023,Indonesia,Earthquake,4.5,5,1295671.0,1.0,6425.0,100.0,436.0
2008,Bangladesh,Storm Surge,5.1,301,628830.0,59.0,7148.0,0.0,141.0
2023,Bangladesh,Flood,0.2,0,62501.8,2.0,227.54,100.0,148.0
2013,China,Flood,8.0,248,1346808.0,31.0,7010.0,29.27,262.0
2020,Indonesia,Earthquake,3.9,31,1866999.0,8.0,4099.0,85.37,401.0
2022,Philippines,Earthquake,0.7,13,263344.9,18.0,955.0,60.98,383.0
1995,China,Extreme Heat,2.3,133,213946.0,58.0,775.02,0.0,77.0
2022,India,Extreme Heat,2.5,28,190330.0,11.0,689.1,78.05,57.0
2018,Japan,Landslide,2.2,13,193580.2,6.0,700.35,90.24,10.0
2019,India,Cyclone,1.9,21,69945.0,11.0,253.0,78.05,44.0
2012,Indonesia,Volcanic Eruption,6.3,82,121721.0,13.0,440.0,73.17,93.0
2010,Turkey,Earthquake,2.4,48,958036.0,20.0,5200.0,56.1,154.0
2017,China,Flood,4.1,66,127486.0,16.0,459.0,65.85,16.0
2023,China,Flood,5.8,93,113253.0,16.0,407.0,65.85,147.0
2016,China,Volcanic Eruption,4.0,56,78640.0,14.0,282.0,70.73,18.0
2018,Turkey,Earthquake,2.3,39,94086.0,17.0,337.0,63.41,257.0
2005,Indonesia,Flood,2.8,45,103590.0,16.0,371.0,65.85,131.0
2006,China,Earthquake,2.6,88,2387732.0,34.0,7041.0,21.95,105.0
2022,Turkey,Flood,0.6,1,181788.6,1.0,650.46,100.0,179.0
2019,Philippines,Extreme Heat,2.0,14,173746.0,7.0,621.5,87.8,24.0
2010,Turkey,Earthquake,6.2,74,2781730.0,12.0,2996.0,75.61,307.0
2018,Indonesia,Earthquake,1.2,16,1337926.8,13.0,7380.0,73.17,486.0
2009,Indonesia,Tsunami,2.1,23,94380.3,11.0,335.9,78.05,374.0
2011,China,Earthquake,4.0,108,1845471.0,27.0,6880.0,39.02,144.0
2020,Turkey,Earthquake,2.0,32,169143.0,16.0,601.0,65.85,204.0
2017,China,Earthquake,1.0,28,606158.0,28.0,6440.0,36.59,177.0
2019,Turkey,Earthquake,2.0,24,168294.0,12.0,596.0,75.61,188.0
2007,Bangladesh,Flood,3.0,174,699594.0,58.0,5718.0,0.0,139.0
2000,Indonesia,Storm Surge,3.1,62,161995.0,20.0,573.0,56.1,128.0
2013,Philippines,Cyclone,6.2,31,87934.6,5.0,310.0,92.68,57.0
1999,India,Earthquake,2.5,108,4266552.0,43.0,15002.59,0.0,394.0
2001,Nigeria,Drought,2.8,193,2200000.0,69.0,8217.0,0.0,716.0
2013,China,Drought,0.2,0,137604.6,2.0,479.52,100.0,151.0
2009,India,Extreme Heat,2.6,36,240489.6,14.0,837.41,70.73,51.0
2016,China,Earthquake,4.0,76,1907926.0,19.0,9786.0,58.54,147.0
2009,India,Flood,3.8,42,148713.0,11.0,515.0,78.05,115.0
2021,India,Flood,3.0,3,108173.0,1.0,374.0,100.0,102.0
2005,Turkey,Earthquake,2.8,39,3826492.0,14.0,13194.57,70.73,199.0
1998,India,Flood,5.7,46,268734.0,8.0,926.0,85.37,170.0
1998,India,Storm Surge,2.6,101,92061.0,39.0,316.0,9.76,180.0
2007,China,Drought,3.1,34,670331.6,11.0,2294.68,78.05,43.0
2023,Indonesia,Earthquake,0.9,16,195750.0,18.0,670.0,60.98,701.0
2019,Japan,Extreme Cold,3.2,6,318281.6,2.0,1084.74,100.0,12.0
2023,China,Drought,4.3,22,135935.9,5.0,461.0,92.68,114.0
2021,Bangladesh,Flood,3.4,112,1485429.4,33.0,5036.39,24.39,144.0
2008,Bangladesh,Flood,4.5,324,1516264.0,72.0,5137.86,0.0,168.0
2014,Japan,Volcanic Eruption,1.4,3,134810.2,2.0,456.55,100.0,19.0
2013,Japan,Earthquake,3.0,18,5045292.0,6.0,16979.9,90.24,10.0
2003,Bangladesh,Storm Surge,6.0,486,1606026.0,81.0,5403.81,0.0,107.0
2018,India,Storm Surge,5.7,11,191236.0,2.0,641.0,100.0,108.0
2006,Japan,Tsunami,6.5,85,32638883.0,13.0,109266.36,73.17,29.0
2016,Japan,Earthquake,2.4,10,1903047.0,4.0,6356.2,95.12,7.0
2009,India,Storm Surge,6.3,132,92223.0,21.0,308.0,53.66,153.0
2021,Bangladesh,Flood,3.3,83,687999.0,25.0,9442.0,43.9,127.0
2018,China,Earthquake,3.5,11,154560.0,3.0,513.0,97.56,77.0
2017,China,Tsunami,1.4,28,235037.0,20.0,778.0,56.1,190.0
2005,Philippines,Flood,2.1,15,131707.8,7.0,434.0,87.8,155.0
2022,China,Earthquake,1.3,26,227276.4,20.0,747.0,56.1,124.0
2017,Philippines,Cyclone,4.4,22,83239.2,5.0,273.0,92.68,79.0
2002,Japan,Flood,1.9,25,845020.0,13.0,2768.05,73.17,14.0
2022,Turkey,Earthquake,4.8,67,203011.2,14.0,665.0,70.73,199.0
2011,Indonesia,Earthquake,2.6,5,1500423.6,2.0,5562.0,100.0,881.0
2005,Bangladesh,Storm Surge,5.3,339,257100.0,64.0,840.0,0.0,179.0
2017,Indonesia,Earthquake,1.5,27,1735600.0,18.0,5714.0,60.98,987.0
1995,Turkey,Drought,1.0,12,95931.0,12.0,312.73,75.61,71.0
1992,Congo,Flood,6.5,598,2450000.0,92.0,2251.0,0.0,578.0
2023,Bangladesh,Cyclone,2.3,48,677768.0,21.0,2065.0,53.66,46.0
2022,China,Earthquake,1.2,12,1111185.0,10.0,8423.0,80.49,56.0
2002,Bangladesh,Flood,3.8,429,152935.0,113.0,497.0,0.0,101.0
2009,China,Volcanic Eruption,4.3,30,330958.1,7.0,1072.07,87.8,159.0
2021,China,Earthquake,3.5,4,1673829.5,1.0,2506.0,100.0,132.0
2008,Indonesia,Flood,3.8,27,247444.6,7.0,799.0,87.8,168.0
2015,Turkey,Flood,0.6,9,180701.4,15.0,582.89,68.29,96.0
2009,India,Cyclone,2.5,40,2032655.0,16.0,6939.0,65.85,42.0
2022,China,Earthquake,3.5,63,2941206.0,18.0,8429.0,60.98,140.0
2011,Indonesia,Earthquake,5.2,68,2568919.0,13.0,2923.0,73.17,216.0
2005,China,Earthquake,2.7,32,229716.0,12.0,731.0,75.61,140.0
2018,India,Flood,5.6,11,1797887.0,2.0,5870.0,100.0,102.0
1997,India,Flood,3.6,22,1318656.0,6.0,9829.0,90.24,173.0
2016,Turkey,Flood,2.2,9,747874.6,4.0,8421.0,95.12,47.0
2017,Philippines,Cyclone,2.0,4,1578156.0,2.0,8998.0,100.0,50.0
2022,Bangladesh,Flood,0.6,22,221329.2,37.0,695.72,14.63,117.0
2018,Indonesia,Earthquake,3.1,12,2082570.0,4.0,4101.0,95.12,464.0
1991,China,Flood,7.8,140,1276533.0,18.0,7915.0,60.98,315.0
2005,China,Earthquake,3.2,54,931064.0,17.0,7515.0,63.41,108.0
2007,Philippines,Tsunami,1.7,39,83368.0,23.0,261.45,48.78,853.0
2023,China,Storm Surge,3.7,44,270861.0,12.0,849.0,75.61,144.0
2010,Japan,Earthquake,3.2,26,6241561.6,8.0,19538.93,85.37,17.0
2012,Turkey,Earthquake,4.3,30,1983809.0,7.0,6096.0,87.8,65.0
2020,Indonesia,Earthquake,5.6,56,6618757.6,10.0,20640.31,80.49,913.0
2021,China,Drought,2.1,48,135355.5,23.0,422.0,48.78,123.0
2022,China,Flood,7.7,31,238861.7,4.0,744.0,95.12,276.0
2018,Philippines,Earthquake,2.1,15,1119933.0,7.0,8415.0,87.8,615.0
2003,China,Earthquake,3.8,4,2654856.0,1.0,8118.0,100.0,69.0
2004,India,Earthquake,0.8,8,1039358.0,10.0,5448.0,80.49,515.0
2023,Bangladesh,Flood,4.4,84,246039.2,19.0,761.0,58.54,106.0
2000,Indonesia,Earthquake,1.4,18,965835.0,13.0,3533.0,73.17,452.0
2010,Japan,Earthquake,3.8,30,2061634.0,8.0,3809.0,85.37,30.0
2010,Philippines,Tsunami,1.5,24,1572575.0,16.0,3077.0,65.85,379.0
2017,India,Storm Surge,4.5,108,88909.0,24.0,272.0,46.34,132.0
2012,Turkey,Earthquake,1.7,36,304840.6,21.0,932.0,53.66,50.0
2024,Turkey,Earthquake,1.7,31,2738837.0,18.0,6356.0,60.98,212.0
2015,India,Flood,3.5,84,663477.0,24.0,2021.31,46.34,130.0
2007,Turkey,Earthquake,4.0,36,1939054.0,9.0,8684.0,82.93,215.0
2016,Turkey,Earthquake,2.8,20,2496460.0,7.0,2105.0,87.8,63.0
2004,Philippines,Cyclone,5.4,184,791377.0,34.0,7973.0,21.95,59.0
2013,Indonesia,Flood,1.0,12,475377.0,12.0,1441.9,75.61,98.0
2008,Turkey,Earthquake,6.1,31,2937605.0,5.0,9580.0,92.68,127.0
2015,Bangladesh,Cyclone,8.6,17,3223753.0,2.0,3056.0,100.0,28.0
2006,China,Cyclone,0.9,17,112936.0,19.0,341.0,58.54,67.0
2021,Philippines,Earthquake,2.6,18,1778732.0,7.0,6185.0,87.8,148.0
2020,Philippines,Flood,2.8,6,122892.0,2.0,369.0,100.0,164.0
2008,Philippines,Earthquake,1.8,9,1384933.0,5.0,7352.0,92.68,579.0
1998,China,Volcanic Eruption,2.9,102,201645.7,35.0,599.59,19.51,37.0
2008,Bangladesh,Flood,3.0,177,752094.0,59.0,7968.0,0.0,117.0
2016,Japan,Earthquake,0.1,0,81753.0,4.0,242.55,95.12,20.0
2018,China,Volcanic Eruption,0.5,15,44623.0,30.0,132.31,31.71,157.0
2000,Nigeria,Drought,2.8,50,2000000.0,18.0,3966.0,60.98,434.0
2018,India,Flood,6.4,134,326764.0,21.0,967.0,53.66,97.0
2022,Japan,Earthquake,3.9,16,1329805.0,4.0,2552.0,95.12,7.0
2022,Turkey,Earthquake,4.0,40,335241.0,10.0,988.0,80.49,58.0
2005,Japan,Earthquake,2.4,41,928159.2,17.0,8016.0,63.41,22.0
2018,Japan,Earthquake,0.8,2,154889.0,3.0,456.0,97.56,29.0
2022,China,Drought,3.9,62,194680.2,16.0,572.0,65.85,98.0
2016,Indonesia,Earthquake,3.1,25,1461019.0,8.0,3407.0,85.37,341.0
2010,Turkey,Earthquake,0.4,4,593397.0,11.0,1740.98,78.05,263.0
2006,Turkey,Flood,1.4,7,134889.0,5.0,395.0,92.68,110.0
2021,Japan,Volcanic Eruption,2.4,5,96828.0,2.0,283.42,100.0,10.0
2020,India,Flood,4.6,74,320048.0,16.0,936.0,65.85,128.0
2017,Turkey,Earthquake,4.4,57,1530559.0,13.0,2079.0,73.17,361.0
2024,China,Drought,3.3,86,694399.2,26.0,3296.0,41.46,129.0
1992,South Africa,Flood,2.3,53,1600000.0,23.0,2902.0,48.78,914.0
2013,China,Cyclone,3.6,14,3204695.0,4.0,7688.0,95.12,63.0
2002,Philippines,Storm Surge,0.6,7,161440.2,12.0,468.63,75.61,125.0
