year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2004,Japan,Extreme Cold,0.4,2,"€7,624.80",4.00,€333.00,95.12,8.00
2021,Bangladesh,Flood,1.1,25,"€135,155.90",23.00,"€5,681.00",48.78,149.00
1999,India,Storm Surge,0.1,2,"€19,193.70",19.00,"€1,255.47",58.54,98.00
2011,India,Drought,1.1,24,"€88,488.00",22.00,"€5,787.84",51.22,137.00
2024,Philippines,Cyclone,8,851,"€418,352.00",24.00,"€27,363.28",46.34,71.00
2018,Turkey,Drought,1.3,4,"€127,840.00",3.00,"€8,359.91",97.56,54.00
2019,Indonesia,Storm Surge,1.8,22,"€142,819.20",12.00,"€7,818.00",75.61,114.00
2001,China,Storm Surge,4,132,"€131,113.00",33.00,"€2,649.00",24.39,42.00
2021,China,Extreme Heat,2,52,"€68,642.00",26.00,"€4,483.71",41.46,77.00
2014,Turkey,Drought,0.2,1,"€187,187.80",5.00,"€12,226.57",92.68,43.00
2021,Turkey,Flood,0.9,5,"€417,764.70",6.00,"€27,286.64",90.24,73.00
2019,Bangladesh,Tornado,0.1,3,"€8,453.00",27.00,€665.00,39.02,139.00
2003,Turkey,Extreme Cold,1.6,38,"€15,206.40",24.00,€993.00,46.34,27.00
2023,Indonesia,Landslide,2,16,"€61,504.00",8.00,"€8,869.00",85.37,94.00
2014,Japan,Earthquake,0.9,3,"€686,459.70",3.00,"€44,811.65",97.56,18.00
2009,Indonesia,Landslide,1.1,10,"€4,994.00",9.00,€326.00,82.93,100.00
2005,Indonesia,Landslide,0.2,1,"€6,787.60",5.00,€703.00,92.68,132.00
2023,Japan,Earthquake,3.2,13,"€4,501,235.00",4.00,"€293,739.01",95.12,30.00
1999,China,Storm Surge,3.7,44,"€227,736.00",12.00,"€14,860.94",75.61,139.00
2018,Japan,Volcanic Eruption,0.7,5,"€35,312.20",7.00,"€2,303.95",87.80,16.00
2014,Japan,Volcanic Eruption,3,36,"€200,421.00",12.00,"€13,072.56",75.61,16.00
2013,Indonesia,Landslide,2.1,25,"€98,704.20",12.00,"€6,436.05",75.61,147.00
1998,Japan,Earthquake,0.2,3,"€263,610.60",14.00,"€17,187.20",70.73,17.00
2001,Turkey,Wildfire,2.5,40,"€121,275.00",16.00,"€8,148.00",65.85,108.00
2002,China,Tsunami,1.8,11,"€69,975.00",6.00,"€4,560.87",90.24,29.00
2021,Philippines,Tsunami,1.6,24,"€8,302.40",15.00,€541.00,68.29,450.00
2010,Philippines,Earthquake,1.6,27,"€2,998,452.00",17.00,"€195,340.14",63.41,857.00
2014,Philippines,Tsunami,3.5,56,"€88,704.00",16.00,"€7,191.00",65.85,790.00
2024,Turkey,Extreme Cold,1.2,1,"€41,986.00",1.00,"€2,734.20",100.00,34.00
2018,India,Flood,0.4,6,"€141,925.60",16.00,"€9,241.98",65.85,151.00
2018,Bangladesh,Storm Surge,5.9,313,"€215,825.00",53.00,"€14,053.46",0.00,124.00
2023,India,Landslide,0.7,1,"€66,464.30",2.00,"€4,326.96",100.00,130.00
2011,Indonesia,Earthquake,1,21,"€1,793,161.00",21.00,"€116,695.27",53.66,693.00
2012,Philippines,Cyclone,3.9,125,"€6,669.00",32.00,€434.00,26.83,42.00
2018,Philippines,Volcanic Eruption,2.1,34,"€76,643.70",16.00,"€9,883.00",65.85,146.00
2019,India,Landslide,2.1,15,"€161,916.30",7.00,"€10,530.50",87.80,142.00
2008,India,Cyclone,0.8,16,"€63,620.00",20.00,"€4,137.37",56.10,55.00
2004,Philippines,Storm Surge,2.5,35,"€702,859.00",14.00,"€45,708.26",70.73,130.00
2018,Turkey,Earthquake,0.4,2,"€11,395.20",5.00,€741.00,92.68,40.00
2003,China,Volcanic Eruption,4.2,101,"€122,715.60",24.00,"€7,920.00",46.34,86.00
1998,Greece,Storm Surge,0.6,12,"€120,000.00",20.00,"€7,800.00",56.10,98.00
2002,Mexico,Cyclone,4.8,163,"€180,000.00",34.00,"€11,700.00",21.95,45.00
2002,Germany,Drought,2.1,34,"€1,260,000.00",16.00,"€81,900.00",65.85,42.00
2002,Ireland,Landslide,1.2,12,"€90,000.00",10.00,"€5,850.00",80.49,15.00
2002,Italy,Wildfire,4,24,"€300,000.00",6.00,"€19,500.00",90.24,34.00
2002,France,Storm Surge,2.2,18,"€440,000.00",8.00,"€28,600.00",85.37,58.00
2003,United States,Wildfire,7.7,85,"€900,000.00",11.00,"€58,500.00",78.05,22.00
2003,Greece,Landslide,2.8,59,"€210,000.00",21.00,"€13,650.00",53.66,98.00
2003,Greece,Flood,2,22,"€600,000.00",11.00,"€39,000.00",78.05,388.00
2003,Greece,Landslide,2.3,18,"€172,500.00",8.00,"€11,212.50",85.37,214.00
2003,Germany,Drought,0.7,3,"€420,000.00",4.00,"€27,300.00",95.12,26.00
2003,Italy,Drought,2.7,46,"€1,620,000.00",17.00,"€105,300.00",63.41,48.00
2004,United States,Wildfire,7.2,101,"€960,000.00",14.00,"€62,400.00",70.73,56.00
2004,Italy,Earthquake,3.6,54,"€270,000.00",15.00,"€17,550.00",68.29,50.00
2004,France,Landslide,0.9,12,"€67,500.00",13.00,"€4,387.50",73.17,53.00
2004,Spain,Drought,1,28,"€600,000.00",28.00,"€39,000.00",36.59,136.00
2005,United States,Wildfire,8.1,122,"€210,000.00",15.00,"€13,650.00",68.29,15.00
2005,France,Extreme Heat,5.7,51,"€427,500.00",9.00,"€27,787.50",82.93,51.00
2005,Italy,Extreme Heat,0.6,12,"€45,000.00",20.00,"€2,925.00",56.10,84.00
2005,Spain,Drought,2.9,26,"€1,740,000.00",9.00,"€113,100.00",82.93,163.00
2005,Spain,Storm Surge,1.5,32,"€300,000.00",21.00,"€19,500.00",53.66,169.00
2005,Italy,Flood,2.1,38,"€630,000.00",18.00,"€40,950.00",60.98,45.00
2005,Germany,Drought,1.5,11,"€900,000.00",7.00,"€58,500.00",87.80,36.00
2005,Italy,Flood,1.5,33,"€450,000.00",22.00,"€29,250.00",51.22,62.00
2006,Canada,Flood,8.3,166,"€250,000.00",20.00,"€16,250.00",56.10,13.00
2006,Italy,Extreme Heat,3.7,52,"€277,500.00",14.00,"€18,037.50",70.73,44.00
2006,Spain,Flood,1.7,15,"€510,000.00",9.00,"€33,150.00",82.93,53.00
2006,Spain,Drought,1.8,43,"€1,080,000.00",24.00,"€70,200.00",46.34,163.00
2006,Italy,Flood,3.9,90,"€1,170,000.00",23.00,"€76,050.00",48.78,26.00
2006,Spain,Storm Surge,2,24,"€400,000.00",12.00,"€26,000.00",75.61,134.00
2006,Spain,Wildfire,2.1,27,"€157,500.00",13.00,"€10,237.50",73.17,84.00
2007,United States,Wildfire,5.5,99,"€4,800,000.00",18.00,"€312,000.00",60.98,21.00
2007,Mexico,Earthquake,3.6,86,"€500,000.00",24.00,"€32,500.00",46.34,148.00
2007,Greece,Flood,2,32,"€600,000.00",16.00,"€39,000.00",65.85,298.00
2007,Greece,Storm Surge,0.8,9,"€160,000.00",11.00,"€10,400.00",78.05,204.00
2007,Italy,Landslide,1.4,21,"€105,000.00",15.00,"€6,825.00",68.29,38.00
2008,Spain,Flood,4,92,"€1,200,000.00",23.00,"€78,000.00",48.78,120.00
2008,Italy,Earthquake,5,40,"€375,000.00",8.00,"€24,375.00",85.37,19.00
2009,Greece,Earthquake,1.4,6,"€105,000.00",4.00,"€6,825.00",95.12,113.00
2009,Italy,Earthquake,6.7,114,"€502,500.00",17.00,"€32,662.50",63.41,71.00
2009,Greece,Storm Surge,0.8,10,"€160,000.00",12.00,"€10,400.00",75.61,129.00
2009,Germany,Flood,1.5,15,"€450,000.00",10.00,"€29,250.00",80.49,41.00
2009,Italy,Flood,0.3,0,"€90,000.00",1.00,"€5,850.00",100.00,49.00
2009,Greece,Landslide,0.6,7,"€45,000.00",11.00,"€2,925.00",78.05,57.00
2010,Italy,Landslide,2.9,38,"€217,500.00",13.00,"€14,137.50",73.17,58.00
2010,Greece,Storm Surge,1.5,21,"€300,000.00",14.00,"€19,500.00",70.73,234.00
2010,France,Flood,2.2,18,"€660,000.00",8.00,"€42,900.00",85.37,19.00
2010,Greece,Storm Surge,1.2,16,"€240,000.00",13.00,"€15,600.00",73.17,116.00
2010,Greece,Landslide,1,19,"€75,000.00",19.00,"€4,875.00",58.54,120.00
2010,France,Landslide,0.5,1,"€37,500.00",2.00,"€2,437.50",100.00,37.00
2010,Spain,Drought,3,0,"€1,800,000.00",0.00,"€117,000.00",100.00,180.00
2010,Greece,Storm Surge,2.8,64,"€560,000.00",23.00,"€36,400.00",48.78,218.00
2011,Greece,Landslide,2.3,14,"€172,500.00",6.00,"€11,212.50",90.24,45.00
2011,Italy,Flood,1,6,"€300,000.00",6.00,"€19,500.00",90.24,43.00
2011,France,Storm Surge,1.3,10,"€260,000.00",8.00,"€16,900.00",85.37,39.00
2011,France,Storm Surge,3,0,"€600,000.00",0.00,"€39,000.00",100.00,59.00
2011,Germany,Landslide,2.4,5,"€180,000.00",2.00,"€11,700.00",100.00,28.00
2011,Greece,Wildfire,1.5,26,"€112,500.00",17.00,"€7,312.50",63.41,229.00
2011,Germany,Landslide,2,18,"€150,000.00",9.00,"€9,750.00",82.93,24.00
2012,Spain,Storm Surge,2.8,3,"€560,000.00",1.00,"€36,400.00",100.00,148.00
2012,Italy,Wildfire,1.2,7,"€90,000.00",6.00,"€5,850.00",90.24,56.00
2013,Mexico,Drought,3.3,96,"€6,400,000.00",29.00,"€416,000.00",34.15,42.00
2013,Ireland,Flood,0.2,1,"€60,000.00",6.00,"€3,900.00",90.24,75.00
2013,France,Flood,2.9,35,"€870,000.00",12.00,"€56,550.00",75.61,51.00
2013,Spain,Drought,2.7,8,"€1,620,000.00",3.00,"€105,300.00",97.56,132.00
2013,Greece,Flood,1.9,4,"€570,000.00",2.00,"€37,050.00",100.00,152.00
2013,Greece,Flood,2.5,15,"€750,000.00",6.00,"€48,750.00",90.24,294.00
2013,France,Flood,0.6,3,"€180,000.00",5.00,"€11,700.00",92.68,17.00
2014,Greece,Flood,1.5,9,"€450,000.00",6.00,"€29,250.00",90.24,67.00
2014,Italy,Flood,2.7,22,"€810,000.00",8.00,"€52,650.00",85.37,44.00
2014,Spain,Storm Surge,2.9,17,"€580,000.00",6.00,"€37,700.00",90.24,18.00
2014,Spain,Storm Surge,2.8,22,"€560,000.00",8.00,"€36,400.00",85.37,85.00
2014,Spain,Earthquake,2.3,7,"€172,500.00",3.00,"€11,212.50",97.56,161.00
2014,Germany,Flood,2.6,3,"€780,000.00",1.00,"€50,700.00",100.00,24.00
2014,Greece,Flood,1.8,31,"€540,000.00",17.00,"€35,100.00",63.41,387.00
2014,Greece,Drought,2.8,11,"€1,680,000.00",4.00,"€109,200.00",95.12,119.00
2014,Spain,Wildfire,2.6,13,"€195,000.00",5.00,"€12,675.00",92.68,120.00
2015,Greece,Extreme Heat,3,42,"€225,000.00",14.00,"€14,625.00",70.73,46.00
2015,Ireland,Storm Surge,1.5,3,"€300,000.00",2.00,"€19,500.00",100.00,49.00
2015,Spain,Earthquake,2.5,3,"€187,500.00",1.00,"€12,187.50",100.00,83.00
2015,Greece,Landslide,2.7,8,"€202,500.00",3.00,"€13,162.50",97.56,178.00
2015,France,Flood,0.5,4,"€150,000.00",8.00,"€9,750.00",85.37,77.00
2016,United States,Wildfire,8.4,143,"€40,000.00",17.00,"€2,600.00",63.41,27.00
2016,Germany,Extreme Cold,0.4,4,"€30,000.00",10.00,"€1,950.00",80.49,30.00
2016,France,Extreme Heat,1.2,11,"€90,000.00",9.00,"€5,850.00",82.93,39.00
2016,Ireland,Extreme Cold,1.4,7,"€105,000.00",5.00,"€6,825.00",92.68,51.00
2016,Greece,Drought,5.7,74,"€3,420,000.00",13.00,"€222,300.00",73.17,123.00
2016,France,Drought,0.9,4,"€540,000.00",4.00,"€35,100.00",95.12,50.00
2016,Germany,Landslide,0.1,0,"€7,500.00",3.00,€487.50,97.56,12.00
2016,Greece,Flood,1.1,0,"€330,000.00",0.00,"€21,450.00",100.00,105.00
2016,France,Landslide,0.5,2,"€37,500.00",4.00,"€2,437.50",95.12,14.00
2016,Italy,Landslide,1.5,9,"€112,500.00",6.00,"€7,312.50",90.24,51.00
2016,Italy,Earthquake,5.1,26,"€382,500.00",5.00,"€24,862.50",92.68,24.00
2016,France,Landslide,0.6,0,"€45,000.00",0.00,"€2,925.00",100.00,52.00
2016,Greece,Earthquake,0.2,1,"€15,000.00",5.00,€975.00,92.68,86.00
2016,Germany,Flood,0.2,1,"€60,000.00",7.00,"€3,900.00",87.80,35.00
2016,Germany,Flood,1.1,2,"€330,000.00",2.00,"€21,450.00",100.00,32.00
2017,Canada,Flood,5.6,101,"€210,000.00",18.00,"€13,650.00",60.98,22.00
2017,Greece,Wildfire,2.6,23,"€195,000.00",9.00,"€12,675.00",82.93,151.00
2017,Spain,Wildfire,1.7,0,"€127,500.00",0.00,"€8,287.50",100.00,167.00
2017,Italy,Landslide,0.4,4,"€30,000.00",11.00,"€1,950.00",78.05,55.00
2017,Greece,Wildfire,0.2,4,"€15,000.00",19.00,€975.00,58.54,43.00
2017,Italy,Drought,3.8,42,"€2,280,000.00",11.00,"€148,200.00",78.05,74.00
2017,Italy,Wildfire,1.3,7,"€97,500.00",5.00,"€6,337.50",92.68,67.00
2017,Spain,Flood,3.9,35,"€1,170,000.00",9.00,"€76,050.00",82.93,16.00
2017,Greece,Landslide,3,12,"€225,000.00",4.00,"€14,625.00",95.12,206.00
2018,France,Extreme Heat,0.7,6,"€52,500.00",9.00,"€3,412.50",82.93,46.00
2018,Italy,Extreme Heat,3.5,4,"€262,500.00",1.00,"€17,062.50",100.00,51.00
2018,Italy,Volcanic Eruption,3.1,6,"€232,500.00",2.00,"€15,112.50",100.00,48.00
2018,Italy,Earthquake,6,12,"€450,000.00",2.00,"€29,250.00",100.00,44.00
2018,Italy,Earthquake,5.2,36,"€390,000.00",7.00,"€25,350.00",87.80,59.00
2018,Germany,Landslide,1.6,19,"€120,000.00",12.00,"€7,800.00",75.61,43.00
2018,Germany,Wildfire,2.3,14,"€172,500.00",6.00,"€11,212.50",90.24,27.00
2018,Germany,Flood,2.8,17,"€840,000.00",6.00,"€54,600.00",90.24,28.00
2018,Germany,Drought,0.4,0,"€240,000.00",0.00,"€15,600.00",100.00,20.00
2018,Germany,Flood,4.7,47,"€1,410,000.00",10.00,"€91,650.00",80.49,36.00
2019,Italy,Extreme Heat,0.7,7,"€52,500.00",10.00,"€3,412.50",80.49,54.00
2019,Spain,Earthquake,0.8,10,"€60,000.00",12.00,"€3,900.00",75.61,38.00
2019,Spain,Storm Surge,1,12,"€200,000.00",12.00,"€13,000.00",75.61,18.00
2019,France,Landslide,0.2,1,"€15,000.00",4.00,€975.00,95.12,55.00
2019,Italy,Earthquake,1.2,1,"€90,000.00",1.00,"€5,850.00",100.00,71.00
2019,Italy,Drought,3.3,7,"€1,980,000.00",2.00,"€128,700.00",100.00,15.00
2020,Italy,Extreme Heat,3.9,4,"€292,500.00",1.00,"€19,012.50",100.00,40.00
2020,Germany,Extreme Cold,2.2,15,"€165,000.00",7.00,"€10,725.00",87.80,26.00
2020,Spain,Drought,1.8,22,"€1,080,000.00",12.00,"€70,200.00",75.61,147.00
2020,France,Landslide,0.6,7,"€45,000.00",11.00,"€2,925.00",78.05,60.00
2020,Germany,Flood,0.4,4,"€120,000.00",10.00,"€7,800.00",80.49,40.00
2020,Italy,Landslide,0.8,2,"€60,000.00",3.00,"€3,900.00",97.56,67.00
2020,Spain,Drought,2.3,5,"€1,380,000.00",2.00,"€89,700.00",100.00,88.00
2020,Germany,Landslide,1.3,8,"€97,500.00",6.00,"€6,337.50",90.24,30.00
2020,Greece,Drought,5.5,50,"€3,300,000.00",9.00,"€214,500.00",82.93,97.00
2020,Spain,Flood,5.2,62,"€1,560,000.00",12.00,"€101,400.00",75.61,23.00
2021,Germany,Extreme Cold,1.6,0,"€120,000.00",0.00,"€7,800.00",100.00,27.00
2021,Germany,Extreme Cold,0.8,8,"€60,000.00",10.00,"€3,900.00",80.49,42.00
2021,Germany,Flood,2,12,"€600,000.00",6.00,"€39,000.00",90.24,10.00
2021,France,Landslide,2.7,32,"€202,500.00",12.00,"€13,162.50",75.61,7.00
2021,Italy,Landslide,1.6,5,"€120,000.00",3.00,"€7,800.00",97.56,69.00
2021,Greece,Wildfire,5.3,95,"€397,500.00",18.00,"€25,837.50",60.98,178.00
2021,Spain,Flood,3.1,25,"€930,000.00",8.00,"€60,450.00",85.37,24.00
2021,Spain,Wildfire,0.1,1,"€7,500.00",11.00,€487.50,78.05,155.00
2021,France,Drought,1.3,0,"€780,000.00",0.00,"€50,700.00",100.00,33.00
2021,Greece,Flood,1.9,6,"€570,000.00",3.00,"€37,050.00",97.56,127.00
2021,Germany,Landslide,2.5,18,"€187,500.00",7.00,"€12,187.50",87.80,32.00
2021,Greece,Wildfire,3.2,38,"€240,000.00",12.00,"€15,600.00",75.61,220.00
2021,Greece,Earthquake,1.7,14,"€127,500.00",8.00,"€8,287.50",85.37,102.00
2022,Ireland,Flood,2.8,17,"€840,000.00",6.00,"€54,600.00",90.24,45.00
2022,Ireland,Flood,2.5,13,"€750,000.00",5.00,"€48,750.00",92.68,20.00
2022,Ireland,Flood,2.5,8,"€750,000.00",3.00,"€48,750.00",97.56,71.00
2022,France,Drought,1.5,15,"€900,000.00",10.00,"€58,500.00",80.49,8.00
2022,Germany,Landslide,1.2,6,"€90,000.00",5.00,"€5,850.00",92.68,17.00
2022,France,Flood,0.7,1,"€210,000.00",1.00,"€13,650.00",100.00,47.00
2022,Italy,Landslide,4,4,"€300,000.00",1.00,"€19,500.00",100.00,51.00
2022,Germany,Flood,1.9,17,"€570,000.00",9.00,"€37,050.00",82.93,7.00
2022,Greece,Storm Surge,1.6,30,"€320,000.00",19.00,"€20,800.00",58.54,62.00
2022,Italy,Drought,2.3,5,"€1,380,000.00",2.00,"€89,700.00",100.00,51.00
2022,Spain,Wildfire,1.6,16,"€120,000.00",10.00,"€7,800.00",80.49,153.00
2022,Germany,Flood,3.9,31,"€1,170,000.00",8.00,"€76,050.00",85.37,25.00
2022,Italy,Earthquake,3.5,21,"€262,500.00",6.00,"€17,062.50",90.24,42.00
2022,Greece,Flood,2,10,"€600,000.00",5.00,"€39,000.00",92.68,153.00
2022,Japan,Earthquake,1,1,"€2,000,000.00",1.00,"€130,000.00",100.00,27.00
2023,Canada,Flood,8.1,97,"€720,000.00",12.00,"€46,800.00",75.61,14.00
2023,France,Landslide,2.9,9,"€217,500.00",3.00,"€14,137.50",97.56,18.00
2023,Italy,Flood,3.5,25,"€1,050,000.00",7.00,"€68,250.00",87.80,70.00
2023,Spain,Flood,5.4,16,"€1,620,000.00",3.00,"€105,300.00",97.56,149.00
2023,Greece,Wildfire,3.9,70,"€292,500.00",18.00,"€19,012.50",60.98,153.00
2023,Germany,Landslide,1,4,"€75,000.00",4.00,"€4,875.00",95.12,20.00
2023,Italy,Landslide,1.1,12,"€82,500.00",11.00,"€5,362.50",78.05,29.00
2023,Italy,Drought,0.5,4,"€300,000.00",8.00,"€19,500.00",85.37,16.00
2023,Italy,Landslide,0.9,5,"€67,500.00",5.00,"€4,387.50",92.68,35.00
2024,Italy,Flood,2.1,11,"€630,000.00",5.00,"€40,950.00",92.68,55.00
2024,Greece,Landslide,0.9,13,"€67,500.00",14.00,"€4,387.50",70.73,201.00
2024,Greece,Flood,0.8,17,"€240,000.00",21.00,"€15,600.00",53.66,53.00
2024,Italy,Landslide,1,5,"€75,000.00",5.00,"€4,875.00",92.68,43.00
2024,Greece,Flood,2.3,25,"€690,000.00",11.00,"€44,850.00",78.05,381.00
2024,Greece,Flood,1.1,7,"€330,000.00",6.00,"€21,450.00",90.24,187.00
2024,Italy,Earthquake,2.3,0,"€172,500.00",0.00,"€11,212.50",100.00,36.00
2020,India,Drought,1.1,12,"€292,432.80",11.00,"€19,005.62",78.05,142.00
1997,Indonesia,Tsunami,5.6,213,"€147,840.00",38.00,"€5,997.00",12.20,449.00
2020,Philippines,Tsunami,1.5,11,"€110,125.50",7.00,"€7,153.95",87.80,340.00
2023,India,Storm Surge,5.3,42,"€1,101,885.90",8.00,"€71,572.66",85.37,180.00
2012,Philippines,Extreme Heat,1.1,15,"€32,072.70",14.00,"€2,081.96",70.73,55.00
2024,China,Landslide,4.6,97,"€50,931.20",21.00,"€7,421.00",53.66,92.00
2016,Japan,Extreme Cold,1.4,8,"€75,896.80",6.00,"€4,924.60",90.24,7.00
2005,Philippines,Extreme Heat,2.7,27,"€94,613.40",10.00,"€7,071.00",80.49,68.00
1999,Japan,Extreme Cold,0.3,5,"€19,212.60",17.00,"€1,246.49",63.41,18.00
2019,Indonesia,Tsunami,1.6,8,"€31,974.40",5.00,"€4,775.00",92.68,214.00
2014,Japan,Earthquake,0.8,7,"€1,474,289.00",9.00,"€95,578.18",82.93,19.00
1998,China,Cyclone,4.5,126,"€97,506.00",28.00,"€6,319.92",36.59,73.00
2018,Philippines,Extreme Heat,3.4,48,"€5,477.40",14.00,€355.00,70.73,40.00
2022,Philippines,Volcanic Eruption,2.3,30,"€145,215.10",13.00,"€9,408.46",73.17,151.00
2011,Japan,Earthquake,3.2,6,"€939,740.00",2.00,"€60,876.20",100.00,17.00
2013,Japan,Landslide,2.2,22,"€164,868.00",10.00,"€10,674.39",80.49,23.00
2019,Japan,Earthquake,2.7,22,"€2,698,005.00",8.00,"€174,676.18",85.37,15.00
2009,Indonesia,Earthquake,2.7,62,"€2,565,243.00",23.00,"€166,077.48",48.78,272.00
2011,India,Cyclone,3,39,"€141,318.00",13.00,"€7,806.00",73.17,25.00
2004,Indonesia,Extreme Heat,0.5,9,"€4,851.00",18.00,€593.00,60.98,78.00
2022,Turkey,Drought,0.9,5,"€62,941.00",6.00,"€4,072.38",90.24,143.00
2002,Japan,Extreme Cold,1.1,17,"€80,660.80",15.00,"€5,218.44",68.29,18.00
2016,Turkey,Earthquake,2.7,43,"€5,194,842.00",16.00,"€335,966.78",65.85,104.00
2013,Indonesia,Landslide,1.4,11,"€122,648.40",8.00,"€7,931.11",85.37,134.00
2005,India,Flood,3.8,49,"€1,098,724.00",13.00,"€71,040.81",73.17,116.00
2012,Japan,Tsunami,3.7,56,"€294,449.70",15.00,"€19,038.36",68.29,27.00
2018,Turkey,Storm Surge,0.4,2,"€70,548.40",6.00,"€9,307.00",90.24,49.00
2011,Japan,Earthquake,2.8,8,"€4,827,146.80",3.00,"€311,999.78",97.56,12.00
2008,Bangladesh,Storm Surge,0.6,4,"€69,139.80",6.00,"€4,467.90",90.24,156.00
2015,China,Storm Surge,0.4,2,"€51,475.00",6.00,"€6,996.00",90.24,29.00
1994,Turkey,Extreme Cold,1.6,11,"€13,062.40",7.00,€844.00,87.80,52.00
2012,India,Flood,0.3,4,"€46,200.90",12.00,"€2,998.00",75.61,93.00
2011,Japan,Extreme Cold,2.8,14,"€199,858.40",5.00,"€12,910.32",92.68,23.00
2022,India,Cyclone,0.1,0,"€145,951.00",3.00,"€9,424.52",97.56,39.00
2007,Philippines,Landslide,2.5,23,"€118,408.00",9.00,"€3,804.00",82.93,167.00
2017,Japan,Flood,0.4,3,"€155,963.20",7.00,"€10,068.60",87.80,23.00
2006,Bangladesh,Cyclone,2.5,168,"€146,517.50",67.00,"€6,139.00",0.00,73.00
2009,Indonesia,Storm Surge,0.8,7,"€147,092.00",9.00,"€3,550.00",82.93,134.00
2010,Bangladesh,Cyclone,6.1,31,"€2,884,666.00",5.00,"€186,186.65",92.68,59.00
2008,China,Extreme Heat,1.4,32,"€63,399.00",23.00,"€4,090.98",48.78,51.00
2006,Bangladesh,Extreme Heat,5.9,24,"€134,897.60",4.00,"€2,713.00",95.12,71.00
2021,India,Landslide,3.6,43,"€99,968.40",12.00,"€3,211.00",75.61,179.00
2022,Bangladesh,Flood,0.6,9,"€195,438.60",15.00,"€12,602.86",68.29,112.00
2017,China,Drought,3,69,"€266,788.00",23.00,"€17,202.92",48.78,90.00
2002,Indonesia,Extreme Heat,2.9,110,"€288,036.70",38.00,"€18,566.76",12.20,20.00
1991,Indonesia,Earthquake,3.6,79,"€2,976,399.00",22.00,"€191,837.26",51.22,588.00
2018,China,Volcanic Eruption,2.4,17,"€156,921.60",7.00,"€10,111.39",87.80,40.00
2007,Bangladesh,Cyclone,0.2,11,"€5,360.20",56.00,€345.38,0.00,80.00
2023,India,Extreme Heat,0.5,1,"€11,299.50",2.00,€583.00,100.00,26.00
2007,Indonesia,Landslide,2.4,5,"€42,395.00",2.00,"€7,991.00",100.00,146.00
2023,China,Landslide,3.3,43,"€7,203.90",13.00,€464.00,73.17,36.00
2010,Indonesia,Tsunami,2.7,65,"€13,367.70",24.00,€861.00,46.34,374.00
2023,Japan,Earthquake,2.2,2,"€3,682,482.00",1.00,"€237,034.71",100.00,25.00
1998,India,Wildfire,2.3,76,"€124,988.90",33.00,"€8,043.18",24.39,140.00
2002,India,Cyclone,1.6,16,"€7,630.40",10.00,€491.00,80.49,33.00
2013,Philippines,Earthquake,0.4,4,"€739,167.00",11.00,"€47,560.11",78.05,326.00
2015,Japan,Tsunami,0.2,3,"€737,500.00",13.00,"€47,447.61",73.17,23.00
2023,Philippines,Volcanic Eruption,1.8,4,"€82,575.00",2.00,"€7,111.00",100.00,149.00
2024,Philippines,Landslide,0.8,8,"€4,011.20",10.00,€258.00,80.49,143.00
2024,India,Wildfire,2.2,77,"€132,644.60",35.00,"€8,529.85",19.51,177.00
2017,Bangladesh,Storm Surge,6,132,"€582,162.00",22.00,"€37,426.33",51.22,92.00
2015,Indonesia,Earthquake,3.4,58,"€5,194,577.80",17.00,"€333,909.71",63.41,793.00
2014,Turkey,Wildfire,2.3,35,"€212,221.00",15.00,"€13,638.84",68.29,167.00
2001,China,Earthquake,1.4,24,"€2,408,570.00",17.00,"€154,754.50",63.41,116.00
2024,India,Extreme Heat,1.7,29,"€157,484.60",17.00,"€10,115.34",63.41,40.00
2005,Bangladesh,Storm Surge,1.7,41,"€379,407.70",24.00,"€24,360.54",46.34,178.00
2005,Turkey,Flood,1.5,23,"€663,719.00",15.00,"€42,608.50",68.29,120.00
2019,China,Cyclone,3.5,35,"€193,907.00",10.00,"€12,446.31",80.49,30.00
2012,Indonesia,Tsunami,7,21,"€32,183,486.00",3.00,"€2,065,411.62",97.56,940.00
2014,India,Extreme Heat,0.1,2,"€4,042.80",24.00,€259.41,46.34,63.00
2010,Philippines,Cyclone,3.6,11,"€228,715.20",3.00,"€14,675.17",97.56,60.00
2020,Indonesia,Landslide,0.7,5,"€65,045.40",7.00,"€4,173.53",87.80,120.00
